time,node-whx-rn_guest_nice,node-whx-rn_guest,node-whx-rn_steal,node-whx-rn_softirq,node-whx-rn_irq,node-whx-rn_user,node-whx-rn_system,node-whx-rn_nice,node-whx-rn_iowait,node-whx-rn_avail,node-whx-rn_received,node-whx-rn_sent,node-whx-rn_forwarded,node-whx-rn_delivered,node-whx-rs_guest_nice,node-whx-rs_guest,node-whx-rs_steal,node-whx-rs_softirq,node-whx-rs_irq,node-whx-rs_user,node-whx-rs_system,node-whx-rs_nice,node-whx-rs_iowait,node-whx-rs_avail,node-whx-rs_received,node-whx-rs_sent,node-whx-rs_forwarded,node-whx-rs_delivered,node-whx-sc_guest_nice,node-whx-sc_guest,node-whx-sc_steal,node-whx-sc_softirq,node-whx-sc_irq,node-whx-sc_user,node-whx-sc_system,node-whx-sc_nice,node-whx-sc_iowait,node-whx-sc_avail,node-whx-sc_received,node-whx-sc_sent,node-whx-sc_forwarded,node-whx-sc_delivered
1703956968,0.0,0.0,0.0,5.037783,0.0,42.44332,30.10076,12.720403,8.438287,61.52344,0.0,0.0,0.0,0.0,0,0,0,1.5604681,0,10.273082,4.031209,0.390117,0.0,13505.012,0.0,0.0,0,0.0,0,0,0,0.7682458,0,4.865557,3.201024,13.060179,0.0,13405.258,0.0,0.0,0,0.0
1703956967,0.0,0.0,0.0,4.671717,0.0,53.0303,16.666667,13.005051,4.545455,66.33594,0.0,0.0,0.0,0.0,0,0,0,1.5503876,0,8.656331,4.521964,0.2583979,0.0,13506.262,0.0,0.0,0,0.0,0,0,0,0.6426735,0,8.097686,2.956298,13.239075,0.0,13405.891,0.0,0.0,0,0.0
1703956966,0.0,0.0,0.0,5.381727,0.0,52.31539,13.516896,13.01627,2.753442,89.58594,0.0,0.0,0.0,0.0,0,0,0,1.4267185,0,6.095979,3.501946,0.2594034,0.0,13505.336,3.348968,-3.348968,0,3.348968,0,0,0,0.7702182,0,4.36457,2.824134,13.22208,0.0,13405.434,0.0,0.0,0,0.0
1703956965,0.0,0.0,0.0,3.764115,0.0,71.51819,11.292346,12.421581,0.3764115,117.90625,0.0,0.0,0.0,0.0,0,0,0,1.4267185,0,6.614786,4.539559,0.2594034,0.0,13506.148,7.99044,-7.99044,0,7.99044,0,0,0,0.9009009,0,6.048906,3.861004,13.127413,0.0,13404.629,0.0,0.0,0,0.0
1703956964,0.0,0.0,0.0,4.779874,0.0,69.81132,11.949686,11.949686,0.2515723,131.86719,0.0,0.0,0.0,0.0,0,0,0,1.4248705,0,9.196891,4.533679,0.388601,0.0,13506.605,2.660592,-2.660592,0,2.660592,0,0,0,0.6426735,0,3.984576,3.213368,13.11054,0.2570694,13405.301,0.0,0.0,0,0.0
1703956963,0.0,0.0,0.0,4.161412,0.0,68.60025,10.844893,12.736444,0.8827238,154.34375,0.0,0.0,0.0,0.0,0,0,0,1.688312,0,7.272727,4.155844,0.2597403,0.0,13506.484,0.0,0.0,0,0.0,0,0,0,0.8985879,0,7.445443,2.952503,13.22208,0.0,13405.441,0.0,0.0,0,0.0
1703956962,0.0,0.0,0.0,5.05689,0.0,67.00379,10.493047,12.262958,0.6321113,232.0117,0.0,0.0,0.0,0.0,0,0,0,1.5564202,0,6.225681,3.891051,0.3891051,0.0,13506.223,0.0,0.0,0,0.0,0,0,0,0.6418485,0,4.49294,2.695764,13.22208,0.0,13405.547,0.0,0.0,0,0.0
1703956961,0.0,0.0,0.0,4.868914,0.0,73.03371,8.614232,12.109863,0.2496879,276.9062,3.238779,-3.238779,0.0,3.238779,0,0,0,1.686122,0,5.836576,3.761349,0.2594034,0.0,13506.426,0.0,0.0,0,0.0,0,0,0,1.029601,0,5.920206,3.346203,15.830116,0.0,13405.328,0.0,0.0,0,0.0
1703956960,0.0,0.0,0.0,3.220266,0.0,16.87419,47.617,5.495921,6.998712,326.1797,0.7612215,-0.7612215,0.0,0.7612215,0,0,0,0.7702182,0,7.317073,3.337612,0.5134788,0.0,13506.34,0.0,0.0,0,0.0,0,0,0,0.3811944,0,2.668361,2.033037,13.21474,0.0,13405.258,1.2607464,-1.2607464,0,1.2607464
1703956959,0.0,0.0,0.0,4.53027,0.0,41.82321,29.61007,9.746837,3.37373,157.0649,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.8805031,2.138365,0.3773585,0.0,13506.672,0.0,0.0,0,0.0,0,0,0,0.0,0,0.6289308,1.6352201,13.081761,0.0,13405.629,2.739254,-2.739254,0,2.739254
1703956958,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,1.029601,0,5.148005,4.118404,0.2574003,0.0,13506.898,0.0,0.0,0,0.0,0,0,0,0.6385696,0,3.320562,2.554278,13.02682,0.0,13405.355,0.0,0.0,0,0.0
1703956957,0.0,0.0,0.0,5.479452,0.0,59.90037,16.562889,12.826899,0.747198,46.87891,,,,,0,0,0,1.690507,0,7.672302,4.941482,0.260078,0.0,13495.277,0.0,0.0,0,0.0,0,0,0,0.7741935,0,7.354839,3.096774,13.290323,0.0,13405.629,0.0,0.0,0,0.0
1703956956,0.0,0.0,0.0,4.375,0.0,69.25,11.0,12.875,0.25,157.98828,0.0,0.0,0.0,0.0,0,0,0,1.2886598,0,6.701031,4.252577,0.3865979,0.0,13505.285,0.0,0.0,0,0.0,0,0,0,0.6410256,0,4.615385,2.692308,12.948718,0.1282051,13408.258,0.0,0.0,0,0.0
1703956955,0.0,0.0,0.0,4.320203,0.0,67.8526,9.911055,10.038119,0.8894536,204.7656,0.9481972,-0.9481972,0.0,0.9481972,0,0,0,1.5483871,0,10.193548,3.870968,0.3870968,0.0,13505.52,1.3390136,-1.3390136,0,1.3390136,0,0,0,1.029601,0,5.534106,3.088803,12.998713,0.0,13407.23,0.0,0.0,0,0.0
1703956954,0.0,0.0,0.0,4.76788,0.0,65.1192,13.676286,12.421581,0.8782936,264.8789,1.0518028,-1.0518028,0.0,1.0518028,0,0,0,1.686122,0,6.355383,4.020752,0.2594034,0.0,13505.578,2.660986,-2.660986,0,2.660986,0,0,0,0.6426735,0,4.627249,2.570694,13.367609,0.0,13406.609,0.0,0.0,0,0.0
1703956953,0.0,0.0,0.0,4.303797,0.0,64.43038,8.860759,13.670886,0.0,300.1172,0.0,0.0,0.0,0.0,0,0,0,1.5645372,0,8.083442,5.606258,0.2607562,0.0,13505.016,0.0,0.0,0,0.0,0,0,0,0.7702182,0,4.2362,3.209243,13.09371,0.1283697,13405.879,0.0,0.0,0,0.0
1703956952,0.0,0.0,0.0,4.045512,0.0,65.23388,6.447535,12.642225,0.0,583.2188,0.0,0.0,0.0,0.0,0,0,0,1.2953368,0,5.958549,4.015544,0.5181347,0.0,13505.082,0.0,0.0,0,0.0,0,0,0,0.7692308,0,7.051282,2.564103,13.076923,0.0,13406.18,0.0,0.0,0,0.0
1703956951,0.0,0.0,0.0,4.534005,0.0,70.52897,8.060453,12.468514,0.0,643.3203,1.538818,-1.538818,0.0,1.538818,0,0,0,1.681759,0,9.702458,4.139715,0.3880983,0.0,13504.66,0.0,0.0,0,0.0,0,0,0,1.1597938,0,5.412371,3.221649,13.015464,0.128866,13408.953,0.0,0.0,0,0.0
1703956950,0.0,0.0,0.0,3.87985,0.0,71.46433,8.135169,13.141427,0.0,1005.0156,2.461182,-2.461182,0.0,2.461182,0,0,0,1.681759,0,6.080207,3.880983,0.2587322,0.0,13504.586,0.0,0.0,0,0.0,0,0,0,0.6402049,0,3.96927,2.944942,13.060179,0.0,13407.656,1.2608588,-1.2608588,0,1.2608588
1703956949,0.0,0.0,0.0,4.150943,0.0,73.33333,7.044025,12.704403,0.0,1233.8828,0.0,0.0,0.0,0.0,0,0,0,1.5463918,0,6.701031,4.252577,0.3865979,0.0,13504.438,0.0,0.0,0,0.0,0,0,0,0.6426735,0,4.627249,2.827763,13.239075,0.0,13407.246,2.739141,-2.739141,0,2.739141
1703956948,0.0,0.0,0.0,4.993758,0.0,74.53184,6.491885,12.109863,0.0,1328.457,0.0,0.0,0.0,0.0,0,0,0,1.1583012,0,6.048906,5.019305,0.2574003,0.0,13506.191,0.0,0.0,0,0.0,0,0,0,0.7692308,0,4.487179,3.076923,13.205128,0.1282051,13407.102,0.0,0.0,0,0.0
1703956947,0.0,0.0,0.0,2.767296,0.0,76.85535,5.408805,12.45283,0.0,1378.3477,0.0,0.0,0.0,0.0,0,0,0,1.5483871,0,7.225806,4.258065,0.3870968,0.0,13507.125,0.0,0.0,0,0.0,0,0,0,0.8974359,0,6.410256,2.948718,13.076923,0.1282051,13407.027,0.0,0.0,0,0.0
1703956946,0.0,0.0,0.0,3.954082,0.0,53.31633,7.142857,12.627551,0.0,1450.0938,3.84438,-3.84438,0.0,3.84438,0,0,0,1.4193548,0,9.548387,4.0,0.2580645,0.0,13505.703,0.0,0.0,0,0.0,0,0,0,0.5102041,0,4.719388,2.806122,13.137755,0.127551,13406.645,0.0,0.0,0,0.0
1703956945,0.0,0.0,0.0,3.594352,0.0,55.58408,5.519897,13.09371,0.0,1485.1758,6.15562,-6.15562,0.0,6.15562,0,0,0,1.4322917,0,5.859375,3.90625,0.390625,0.0,13505.059,1.3389869,-1.3389869,0,1.3389869,0,0,0,0.6435006,0,5.405405,3.346203,13.127413,0.0,13407.551,0.0,0.0,0,0.0
1703956944,0.0,0.0,0.0,4.402516,0.0,74.84277,4.528302,12.704403,0.0,1502.4336,0.0,0.0,0.0,0.0,0,0,0,1.3020833,0,6.119792,4.036458,0.2604167,0.0,13505.902,2.661013,-2.661013,0,2.661013,0,0,0,0.6418485,0,4.107831,2.824134,12.96534,0.1283697,13406.75,0.0,0.0,0,0.0
1703956943,0.0,0.0,0.0,4.030227,0.0,61.5869,6.04534,12.720403,0.0,1568.8203,0.0,0.0,0.0,0.0,0,0,0,1.1673152,0,7.263294,4.539559,0.3891051,0.0,13506.715,0.0,0.0,0,0.0,0,0,0,0.5134788,0,4.107831,2.824134,13.09371,0.0,13405.801,0.0,0.0,0,0.0
1703956942,0.0,0.0,0.0,3.954082,0.0,38.26531,4.97449,13.010204,0.0,1648.3086,0.0,0.0,0.0,0.0,0,0,0,1.0376135,0,10.246433,4.539559,0.3891051,0.0,13504.895,0.0,0.0,0,0.0,0,0,0,0.7741935,0,6.709677,4.645161,13.290323,0.0,13406.238,0.0,0.0,0,0.0
1703956941,0.0,0.0,0.0,3.585147,0.0,48.78361,4.225352,13.316261,0.0,1665.25,1.538828,-1.538828,0.0,1.538828,0,0,0,1.4211886,0,5.813953,3.74677,0.2583979,0.0,13504.141,0.0,0.0,0,0.0,0,0,0,0.9032258,0,5.677419,3.612903,13.16129,0.0,13393.355,0.0,0.0,0,0.0
1703956940,0.0,0.0,0.0,4.292929,0.0,36.86869,4.671717,12.752525,0.0,1692.652,2.461172,-2.461172,0.0,2.461172,0,0,0,1.2970169,0,5.706874,3.631647,0.3891051,0.0,13503.246,0.0,0.0,0,0.0,0,0,0,0.6435006,0,3.989704,2.702703,13.127413,0.1287001,13406.195,1.2611332,-1.2611332,0,1.2611332
1703956939,0.0,0.0,0.0,4.621309,0.0,47.8819,4.621309,13.478819,0.0,1677.6289,0.0,0.0,0.0,0.0,0,0,0,1.4304291,0,5.331599,3.90117,0.390117,0.0,13503.402,0.0,0.0,0,0.0,0,0,0,0.6410256,0,4.487179,2.948718,13.205128,0.0,13406.27,2.738867,-2.738867,0,2.738867
1703956938,0.0,0.0,0.0,4.198473,0.0,48.85496,6.870229,12.59542,0.0,1694.219,0.0,0.0,0.0,0.0,0,0,0,1.4175258,0,9.92268,4.639175,0.3865979,0.0,13503.871,0.0,0.0,0,0.0,0,0,0,0.6426735,0,4.884319,2.956298,13.11054,0.0,13406.543,0.0,0.0,0,0.0
1703956937,0.0,0.0,0.0,4.241645,0.0,57.06941,8.097686,12.982005,0.1285347,1950.055,0.0,0.0,0.0,0.0,0,0,0,1.4285714,0,7.402597,4.285714,0.2597403,0.0,13505.613,0.0,0.0,0,0.0,0,0,0,0.7682458,0,5.121639,3.072983,13.060179,0.0,13406.723,0.0,0.0,0,0.0
1703956936,0.0,0.0,0.0,3.831418,0.0,61.55811,5.236271,12.771392,0.0,2250.016,0.0,0.0,0.0,0.0,0,0,0,1.2936611,0,6.209573,3.751617,0.2587322,0.0,13503.703,0.0,0.0,0,0.0,0,0,0,0.6451613,0,3.483871,2.580645,13.16129,0.0,13406.07,0.0,0.0,0,0.0
1703956935,0.0,0.0,0.0,3.787879,0.0,65.02525,5.808081,15.909091,0.0,2325.344,0.0,0.0,0.0,0.0,0,0,0,1.2919897,0,6.330749,4.134367,0.3875969,0.0,13503.527,1.3387283,-1.3387283,0,1.3387283,0,0,0,0.6402049,0,6.017926,3.201024,13.060179,0.0,13406.309,0.0,0.0,0,0.0
1703956934,0.0,0.0,0.0,4.005006,0.0,68.46058,6.633292,12.765957,0.0,2383.703,0.0,0.0,0.0,0.0,0,0,0,1.2903226,0,5.16129,3.612903,0.3870968,0.0,13504.406,2.661272,-2.661272,0,2.661272,0,0,0,0.7682458,0,3.713188,2.68886,13.18822,0.0,13405.16,0.0,0.0,0,0.0
1703956933,0.0,0.0,0.0,4.025157,0.0,69.30818,6.037736,12.45283,0.0,2667.727,0.0,0.0,0.0,0.0,0,0,0,1.1612903,0,10.064516,4.387097,0.3870968,0.0,13504.516,0.0,0.0,0,0.0,0,0,0,0.5121639,0,3.841229,2.560819,13.18822,0.0,13405.043,0.0,0.0,0,0.0
1703956932,0.0,0.0,0.0,3.629537,0.0,73.96746,7.509387,13.01627,0.0,2769.906,0.0,0.0,0.0,0.0,0,0,0,1.4230272,0,5.045278,3.622251,0.3880983,0.0,13503.98,0.0,0.0,0,0.0,0,0,0,0.5128205,0,3.974359,2.692308,13.205128,0.0,13406.75,0.0,0.0,0,0.0
1703956931,0.0,0.0,0.0,3.258145,0.0,65.91479,9.398496,12.531328,0.0,3036.027,1.5476623,-1.5476623,0.0,1.5476623,0,0,0,1.1627907,0,5.03876,3.74677,0.3875969,0.0,13504.941,0.0,0.0,0,0.0,0,0,0,0.6426735,0,6.940874,3.213368,13.11054,0.0,13407.062,0.0,0.0,0,0.0
1703956930,0.0,0.0,0.0,3.773585,0.0,59.1195,7.044025,12.45283,0.0,3413.469,2.452338,-2.452338,0.0,2.452338,0,0,0,1.0362694,0,4.792746,3.238342,0.2590674,0.0,13505.074,0.0,0.0,0,0.0,0,0,0,0.6361323,0,3.94402,2.671756,12.977099,0.1272265,13405.801,1.2609512,-1.2609512,0,1.2609512
1703956929,0.0,0.0,0.0,3.286979,0.0,70.41719,4.804046,12.89507,0.0,3542.105,0.0,0.0,0.0,0.0,0,0,0,1.171875,0,5.338542,3.255208,0.2604167,0.0,13505.277,0.0,0.0,0,0.0,0,0,0,0.6402049,0,3.713188,2.816901,13.18822,0.128041,13406.688,2.739049,-2.739049,0,2.739049
1703956928,0.0,0.0,0.0,2.911392,0.0,51.01266,5.822785,12.78481,0.0,3617.074,0.0,0.0,0.0,0.0,0,0,0,0.9032258,0,9.290323,3.870968,0.3870968,0.0,13504.934,0.0,0.0,0,0.0,0,0,0,0.7653061,0,3.954082,2.806122,13.010204,0.127551,13406.992,0.0,0.0,0,0.0
1703956927,0.0,0.0,0.0,2.648172,0.0,43.63178,4.918033,12.988651,0.0,3698.0,0.0,0.0,0.0,0.0,0,0,0,1.029601,0,7.464607,4.633205,0.5148005,0.0,13506.297,0.0,0.0,0,0.0,0,0,0,0.6426735,0,4.498715,2.956298,13.239075,0.1285347,13407.645,0.0,0.0,0,0.0
1703956926,0.0,0.0,0.0,3.164557,0.0,70.63291,7.21519,12.531646,0.0,3715.238,0.0,0.0,0.0,0.0,0,0,0,1.1612903,0,4.774194,3.870968,0.2580645,0.0,13506.902,0.0,0.0,0,0.0,0,0,0,0.6426735,0,3.341902,2.313625,13.11054,0.0,13408.305,0.0,0.0,0,0.0
1703956925,0.0,0.0,0.0,3.773585,0.0,52.32704,7.044025,12.704403,0.0,3784.867,0.0,0.0,0.0,0.0,0,0,0,1.2870013,0,5.276705,3.474903,0.3861004,0.0,13506.395,1.3393658,-1.3393658,0,1.3393658,0,0,0,0.7692308,0,8.589744,3.076923,13.076923,0.0,13405.852,0.0,0.0,0,0.0
1703956924,0.0,0.0,0.0,4.130163,0.0,48.68586,7.509387,12.640801,0.0,3955.426,0.0,0.0,0.0,0.0,0,0,0,1.0362694,0,5.181347,3.497409,0.1295337,0.0,13506.398,2.660634,-2.660634,0,2.660634,0,0,0,0.8951407,0,13.42711,2.557545,13.043478,0.0,13405.074,0.0,0.0,0,0.0
1703956923,0.0,0.0,0.0,3.007519,0.0,68.17043,7.769424,12.531328,0.0,4375.324,0.0,0.0,0.0,0.0,0,0,0,1.1597938,0,6.701031,4.896907,0.5154639,0.128866,13506.785,0.0,0.0,0,0.0,0,0,0,0.5134788,0,3.209243,2.695764,13.350449,0.0,13409.07,0.0,0.0,0,0.0
1703956922,0.0,0.0,0.0,2.417303,0.0,56.2341,4.961832,13.231552,0.0,4749.82,0.0,0.0,0.0,0.0,0,0,0,0.9043928,0,8.656331,4.134367,0.5167959,0.0,13505.203,0.0,0.0,0,0.0,0,0,0,0.3841229,0,3.96927,2.560819,13.18822,0.128041,13409.219,0.0,0.0,0,0.0
1703956921,0.0,0.0,0.0,3.164557,0.0,46.32911,3.924051,12.658228,0.0,4853.895,1.5478617,-1.5478617,0.0,1.5478617,0,0,0,1.0362694,0,4.663212,3.626943,0.2590674,0.0,13506.09,0.0,0.0,0,0.0,0,0,0,0.5128205,0,5.0,3.076923,13.205128,0.0,13394.027,0.0,0.0,0,0.0
1703956920,0.0,0.0,0.0,3.140704,0.0,44.97487,5.778894,12.81407,0.1256281,4899.145,2.452138,-2.452138,0.0,2.452138,0,0,0,1.1568123,0,5.141388,3.984576,0.2570694,0.0,13505.688,0.0,0.0,0,0.0,0,0,0,0.5102041,0,3.571429,2.55102,13.137755,0.127551,13408.0,1.2594236,-1.2594236,0,1.2594236
1703956919,0.0,0.0,0.0,2.432778,0.0,58.00256,6.786172,13.060179,0.0,4927.992,0.0,0.0,0.0,0.0,0,0,0,1.0349288,0,5.30401,4.139715,0.2587322,0.0,13506.293,0.0,0.0,0,0.0,0,0,0,0.5128205,0,10.384615,2.564103,13.333333,0.0,13407.988,2.740576,-2.740576,0,2.740576
1703956918,0.0,0.0,0.0,3.303685,0.0,60.35578,5.336722,12.96061,0.0,5035.98,0.0,0.0,0.0,0.0,0,0,0,0.9067358,0,6.34715,4.533679,0.388601,0.0,13506.535,0.0,0.0,0,0.0,0,0,0,0.3841229,0,4.353393,2.816901,13.060179,0.0,13408.508,0.0,0.0,0,0.0
1703956917,0.0,0.0,0.0,4.076433,0.0,26.49682,3.821656,13.248408,0.0,5096.875,0.0,0.0,0.0,0.0,0,0,0,1.1612903,0,6.322581,3.741935,0.3870968,0.0,13506.961,0.0,0.0,0,0.0,0,0,0,0.6426735,0,3.598972,2.570694,13.239075,0.0,13409.184,0.0,0.0,0,0.0
1703956916,0.0,0.0,0.0,3.860523,0.0,28.89166,6.22665,12.702366,0.0,5113.395,0.0,0.0,0.0,0.0,0,0,0,1.164295,0,8.279431,3.104787,0.1293661,0.0,13505.484,0.0,0.0,0,0.0,0,0,0,0.3841229,0,3.713188,2.176697,13.18822,0.128041,13408.031,0.0,0.0,0,0.0
1703956915,0.0,0.0,0.0,3.929024,0.0,25.47529,4.055767,13.181242,0.0,5115.551,0.0,0.0,0.0,0.0,0,0,0,0.9055627,0,4.786546,3.751617,0.3880983,0.0,13505.621,1.3415495,-1.3415495,0,1.3415495,0,0,0,0.516129,0,4.774194,2.967742,13.290323,0.1290323,13408.074,0.0,0.0,0,0.0
1703956914,0.0,0.0,0.0,2.78834,0.0,30.03802,4.18251,13.434728,0.1267427,5134.895,0.0,0.0,0.0,0.0,0,0,0,1.1627907,0,5.03876,3.488372,0.2583979,0.0,13505.707,2.658451,-2.658451,0,2.658451,0,0,0,0.6393862,0,6.393862,2.429668,13.043478,0.0,13408.453,3.141477,-3.141477,0,3.141477
1703956913,0.0,0.0,0.0,4.193139,0.0,42.82084,4.828463,13.087675,0.0,5158.164,0.0,0.0,0.0,0.0,0,0,0,0.9055627,0,5.950841,4.398448,0.3880983,0.0,13506.039,0.0,0.0,0,0.0,0,0,0,0.6410256,0,3.974359,2.435897,13.205128,0.1282051,13407.73,6.858523,-6.858523,0,6.858523
1703956912,0.0,0.0,0.0,3.065134,0.0,53.38442,5.108557,12.771392,0.0,5388.168,0.0,0.0,0.0,0.0,0,0,0,0.7761966,0,4.915912,3.880983,0.3880983,0.0,13504.141,0.0,0.0,0,0.0,0,0,0,0.6435006,0,4.247104,2.960103,13.127413,0.1287001,13406.758,0.0,0.0,0,0.0
1703956911,0.0,0.0,0.0,3.366584,0.0,46.00998,3.740648,12.718204,0.1246883,5468.449,1.5439425,-1.5439425,0.0,1.5439425,0,0,0,0.9032258,0,5.419355,4.0,0.2580645,0.0,13504.504,0.0,0.0,0,0.0,0,0,0,0.6418485,0,6.161746,4.36457,13.22208,0.0,13404.109,0.0,0.0,0,0.0
1703956910,0.0,0.0,0.0,4.505632,0.0,29.53692,3.003755,12.891114,0.0,5523.863,2.456057,-2.456057,0.0,2.456057,0,0,0,0.7772021,0,4.145078,3.497409,0.388601,0.0,13504.648,0.0,0.0,0,0.0,0,0,0,0.3846154,0,6.410256,2.435897,13.205128,0.0,13405.238,1.2560476,-1.2560476,0,1.2560476
1703956909,0.0,0.0,0.0,3.417722,0.0,37.8481,4.683544,13.037975,0.0,5540.344,0.0,0.0,0.0,0.0,0,0,0,0.9043928,0,8.656331,3.488372,0.2583979,0.0,13504.875,0.0,0.0,0,0.0,0,0,0,0.3846154,0,3.461538,2.307692,13.205128,0.0,13404.949,2.743952,-2.743952,0,2.743952
1703956908,0.0,0.0,0.0,3.026482,0.0,47.03657,5.422446,13.240858,0.0,5553.137,0.0,0.0,0.0,0.0,0,0,0,0.9079118,0,5.058366,4.280156,0.2594034,0.0,13504.594,0.0,0.0,0,0.0,0,0,0,0.5121639,0,3.585147,2.68886,12.932138,0.0,13405.02,0.0,0.0,0,0.0
1703956907,0.0,0.0,0.0,3.647799,0.0,29.0566,2.893082,13.207547,0.0,5619.695,0.0,0.0,0.0,0.0,0,0,0,0.9009009,0,6.563707,3.603604,0.5148005,0.0,13505.004,0.0,0.0,0,0.0,0,0,0,0.3831418,0,3.57599,2.043423,13.154534,0.1277139,13404.832,0.0,0.0,0,0.0
1703956906,0.0,0.0,0.0,3.10559,0.0,27.95031,6.956522,12.919255,0.1242236,5618.852,0.0,0.0,0.0,0.0,0,0,0,0.9079118,0,4.669261,3.761349,0.2594034,0.0,13504.242,3.357017,-3.357017,0,3.357017,0,0,0,0.5121639,0,3.329065,2.304738,13.18822,0.0,13405.027,0.0,0.0,0,0.0
1703956905,0.0,0.0,0.0,3.17662,0.0,38.11944,3.939009,13.21474,0.0,5632.445,0.0,0.0,0.0,0.0,0,0,0,0.7782101,0,5.188067,3.891051,0.3891051,0.0,13504.457,7.981667,-7.981667,0,7.981667,0,0,0,0.5102041,0,8.545918,3.188776,13.265306,0.0,13406.066,0.0,0.0,0,0.0
1703956904,0.0,0.0,0.0,4.648241,0.0,15.452261,3.768844,12.939698,0.0,5641.926,0.0,0.0,0.0,0.0,0,0,0,0.9043928,0,5.167959,3.488372,0.2583979,0.0,13504.145,2.661316,-2.661316,0,2.661316,0,0,0,0.2557545,0,3.324808,2.429668,13.171355,0.0,13404.992,0.0,0.0,0,0.0
1703956903,0.0,0.0,0.0,3.797468,0.0,14.556962,3.797468,13.037975,0.1265823,5643.18,0.0,0.0,0.0,0.0,0,0,0,0.9020619,0,9.664948,4.123711,0.5154639,0.0,13504.484,0.0,0.0,0,0.0,0,0,0,0.511509,0,3.196931,2.429668,13.043478,0.0,13405.43,0.0,0.0,0,0.0
1703956902,0.0,0.0,0.0,3.589744,0.0,23.20513,2.948718,13.589744,0.0,5645.215,0.0,0.0,0.0,0.0,0,0,0,0.9032258,0,4.387097,3.612903,0.2580645,0.0,13504.48,0.0,0.0,0,0.0,0,0,0,0.3870968,0,3.612903,2.709677,15.483871,0.0,13405.934,0.0,0.0,0,0.0
1703956901,0.0,0.0,0.0,3.324808,0.0,16.751918,3.069054,13.554987,0.0,5676.242,1.545689,-1.545689,0.0,1.545689,0,0,0,1.0282776,0,5.269923,3.598972,0.3856041,0.0,13504.738,0.0,0.0,0,0.0,0,0,0,0.5134788,0,4.49294,2.952503,13.22208,0.0,13390.16,0.0,0.0,0,0.0
1703956900,0.0,0.0,0.0,5.19802,0.0,16.212871,4.084158,12.99505,0.0,5679.367,2.454311,-2.454311,0.0,2.454311,0,0,0,0.7751938,0,5.03876,3.74677,0.2583979,0.0,13504.5,0.0,0.0,0,0.0,0,0,0,0.3836317,0,6.01023,2.557545,13.171355,0.0,13404.656,1.2557153,-1.2557153,0,1.2557153
1703956899,0.0,0.0,0.0,4.282116,0.0,14.609572,4.156171,13.224181,0.1259446,5688.824,0.0,0.0,0.0,0.0,0,0,0,0.9090909,0,4.285714,2.987013,0.3896104,0.0,13504.875,0.0,0.0,0,0.0,0,0,0,0.5134788,0,3.209243,2.182285,13.350449,0.1283697,13404.504,2.744285,-2.744285,0,2.744285
1703956898,0.0,0.0,0.0,3.684879,0.0,17.02668,3.939009,13.341804,0.0,5690.539,0.0,0.0,0.0,0.0,0,0,0,0.9043928,0,5.297158,3.617571,0.2583979,0.0,13505.031,0.0,0.0,0,0.0,0,0,0,0.5102041,0,3.826531,2.678571,13.137755,0.127551,13404.004,0.0,0.0,0,0.0
1703956897,0.0,0.0,0.0,3.994845,0.0,15.335052,3.608247,13.530928,0.0,5691.094,0.0,0.0,0.0,0.0,0,0,0,0.9055627,0,6.338939,4.398448,0.2587322,0.0,13506.688,0.0,0.0,0,0.0,0,0,0,0.3861004,0,3.989704,2.445302,13.127413,0.0,13405.062,0.0,0.0,0,0.0
1703956896,0.0,0.0,0.0,4.79798,0.0,13.510101,2.525253,13.257576,0.1262626,5706.695,0.0,0.0,0.0,0.0,0,0,0,0.6426735,0,9.640103,3.470437,0.3856041,0.0,13500.855,0.0,0.0,0,0.0,0,0,0,0.511509,0,3.70844,2.30179,13.171355,0.0,13406.652,0.0,0.0,0,0.0
1703956895,0.0,0.0,0.0,4.197531,0.0,18.88889,4.320988,13.08642,0.0,5708.441,0.0,0.0,0.0,0.0,0,0,0,0.9020619,0,4.381443,3.608247,0.3865979,0.0,13500.605,1.3373684,-1.3373684,0,1.3373684,0,0,0,0.5141388,0,7.583548,2.570694,13.239075,0.0,13406.879,0.0,0.0,0,0.0
1703956894,0.0,0.0,0.0,3.889586,0.0,18.3187,4.015056,13.048934,0.0,5715.121,0.0,0.0,0.0,0.0,0,0,0,0.9055627,0,4.915912,3.492885,0.2587322,0.0,13500.359,2.662632,-2.662632,0,2.662632,0,0,0,0.3846154,0,3.205128,2.435897,13.205128,0.0,13405.738,0.0,0.0,0,0.0
1703956893,0.0,0.0,0.0,5.093168,0.0,14.161491,3.850932,13.043478,0.1242236,5723.621,0.0,0.0,0.0,0.0,0,0,0,0.9043928,0,6.20155,4.005168,0.3875969,0.0,13500.703,0.0,0.0,0,0.0,0,0,0,0.5102041,0,3.571429,2.678571,13.137755,0.0,13405.977,0.0,0.0,0,0.0
1703956892,0.0,0.0,0.0,3.995006,0.0,20.84894,3.370787,12.98377,0.0,5724.73,0.0,0.0,0.0,0.0,0,0,0,0.7741935,0,7.354839,4.903226,0.516129,0.0,13498.738,0.0,0.0,0,0.0,0,0,0,0.3816794,0,3.94402,2.417303,13.104326,0.0,13406.098,0.0,0.0,0,0.0
