Timestamp,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Src IP,Dst IP,Label
1690936985,,,6.0,86340328.45,479.85,471.25,57874.55,71290.45,172.1,66.4,107.58497884066351,37.59405202113921,270.75,65.4,151.44815871375587,82.2697173161528,279691.95297121705,4358.362587967562,661857.0434296486,1077009.804681254,4450860.8,216.75,83346554.4,1305283.7961232155,1160163.2351504182,4336076.05,1621.95,86069606.25,1223002.4872579551,1215447.2169299172,4469815.5,3320.7,0.0,0.0,0.0,0.0,9597.0,9425.0,2179.229041254989,2179.1335467125728,65.4,356.85,129.02024528535156,99.24930836271413,10446.091771248399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169386570075922,129.02024528535156,0.0,0.0,0.0,0.0,0.0,0.0,4022.1,1068.65,252.75,20.0,630511.6111111111,539416.6650440539,1609857.4,72894.75,692373.2113034187,560639.6668864139,1884150.1,115102.6,,,
1690936986,,,6.0,46792688.925925925,141.77777777777777,146.55555555555554,23893.925925925927,14428.111111111111,336.7037037037037,66.0,157.19371245342592,92.75021354602065,183.62962962962962,66.0,103.75996947214593,39.14166948450337,1047.746275353445,7.868393317449676,270744.77355493983,699734.9578461152,6320736.148148148,-3.8518518518518516,46439951.925925925,538864.0960617651,918688.5826169344,6327853.962962963,436.1111111111111,46669578.44444445,548059.5178977044,924873.169642917,6346492.185185186,2613.5555555555557,0.0,0.0,0.0,0.0,2835.5555555555557,2931.1111111111113,3.8555650573121194,4.012828260137557,66.0,396.6666666666667,129.89093221855828,104.36004269134965,10916.799525861083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0108203736611692,129.89093221855828,0.0,0.0,0.0,0.0,0.0,0.0,48174.333333333336,502.55555555555554,74.88888888888889,20.0,1286111.2022339802,1112332.5916299818,2950807.4444444445,227723.33333333334,1321291.9613952134,1359868.7496058687,3810075.703703704,134406.77777777778,,,
1690936987,,,6.0,43042327.8,71.2,70.0,10308.4,7612.4,267.0,66.0,150.4468231349701,96.21738825133686,168.4,66.0,96.92983076156115,33.546174261392046,457.3608725398484,3.633027387786781,366528.556027105,958005.4724290263,6165099.4,7.2,42372802.0,727297.2114860005,1262754.152663209,6170128.0,520.8,43017759.4,743246.3069815167,1269905.8367116123,6186218.4,3580.2,0.0,0.0,0.0,0.0,1424.0,1400.0,1.8336411716962187,1.7993862160905618,66.0,314.0,123.85044599393026,98.91022297131242,9810.396332108105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904385334291878,123.85044599393026,0.0,0.0,0.0,0.0,0.0,0.0,51988.2,502.2,34.6,20.0,1425167.1,1256462.9156547473,2936864.2,124832.4,1412529.025,1537874.2282739647,4510631.0,137297.6,,,
1690936990,,,6.0,91350746.0,36.0,42.0,3125.0,78493.0,476.0,66.0,86.80555555555556,70.150164110224,2862.0,66.0,1868.8809523809523,1256.5694266227006,893.457399899066,0.8538518120038122,1186373.3246753246,5799598.164659761,30006978.0,5.0,91350746.0,2610021.314285714,8383551.347649899,30006978.0,5.0,61319877.0,1495606.756097561,6463169.272612714,30036670.0,7.0,0.0,0.0,0.0,0.0,720.0,840.0,0.3940854516940671,0.459766360309745,66.0,2862.0,1046.3846153846157,1281.3018242754197,1641734.3648915186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1046.3846153846157,0.0,0.0,0.0,34399.0,13.0,710789.2262710376,64860.0,501.0,9.0,20.0,0.0,0.0,0.0,0.0,15025280.0,14981698.0,30006978.0,43582.0,,,
1690936991,,,6.0,90435817.08333333,397.9583333333333,405.8333333333333,79207.41666666667,29662.791666666668,448.3333333333333,66.0,192.26543992307333,123.87133859558253,137.0,66.0,73.11995134278307,7.990232445999166,1205.4238833687166,8.899350861211492,241053.0865463059,622960.7291824323,7434224.333333333,2.3333333333333335,90268253.20833333,479498.8035253713,815909.5055444086,7434224.333333333,179.29166666666666,89801999.375,482868.1723123554,829412.2010281584,7466483.375,1007.6666666666666,0.0,0.0,0.0,0.0,7959.166666666667,8116.666666666667,4.4059880677967636,4.493362793414728,66.0,448.3333333333333,132.71496992275124,106.22378144364434,11292.42786973095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976736366382551,132.71496992275124,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,963.9166666666666,214.79166666666666,20.0,1628147.8920138888,1344079.4942705203,4097908.9583333335,405740.125,1465772.7267542642,1785358.9057720022,5838957.833333333,207224.70833333334,,,
1690936992,,,6.0,29.0,1.0,1.0,74.0,54.0,74.0,74.0,74.0,0.0,54.0,54.0,54.0,0.0,4413793.103448276,68965.5172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,34482.75862068965,34482.75862068965,54.0,74.0,64.0,10.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1690936997,,,6.0,24.0,1.0,1.0,74.0,54.0,74.0,74.0,74.0,0.0,54.0,54.0,54.0,0.0,5333333.333333333,83333.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,41666.66666666666,41666.66666666666,54.0,74.0,64.0,10.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1690937004,,,6.0,90526150.75,391.2083333333333,399.125,78049.29166666667,29183.708333333332,448.3333333333333,66.0,192.54676303797137,124.13529428582478,137.0,66.0,73.13733305759692,8.022003469117431,1187.843848926192,8.754362631291627,244872.74816856862,628753.8568588147,8101499.958333333,4.041666666666667,90330972.125,486199.928401575,820792.1824134846,8101499.958333333,192.58333333333334,89579863.04166667,487858.2170875548,834157.3080265337,8136462.083333333,654.4583333333334,0.0,0.0,0.0,0.0,7824.166666666667,7982.5,4.333189587458704,4.4211730438329235,66.0,448.3333333333333,132.86434964664696,106.49237959646996,11347.503482165326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973628584499187,132.86434964664696,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,929.3333333333334,212.08333333333334,20.0,1602019.817956349,1611882.7521190792,4919771.416666667,207035.95833333334,1730529.3785133848,2189680.086426361,7101554.708333333,216540.79166666666,,,
1690937009,,,6.0,30.0,1.0,1.0,74.0,54.0,74.0,74.0,74.0,0.0,54.0,54.0,54.0,0.0,4266666.666666667,66666.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,33333.333333333336,33333.333333333336,54.0,74.0,64.0,10.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1690937012,,,6.0,91364467.0,94.0,94.0,6204.0,17478.0,66.0,66.0,66.0,0.0,238.0,129.33333333333334,185.91570749511925,41.32324301678997,259.5442481998814,2.060388376206699,507498.69490572065,1007175.9555053894,6195939.0,10.666666666666666,86368485.0,960973.7095265925,1141300.9042968857,5667596.0,8190.666666666667,90065022.0,1004642.7723237557,1228687.1646960566,6196056.333333333,8193.666666666666,0.0,0.0,0.0,0.0,1880.0,1880.0,1.0301941881033494,1.0301941881033494,66.0,238.0,125.95785374755962,66.72341607827255,4452.730996519482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.95785374755962,0.0,0.0,0.0,643.452380952381,5.384920634920635,415.92448047046884,1358.6666666666667,507.0,0.0,20.0,1977029.4326599326,1269769.2635602327,4567909.0,392968.6666666667,1541664.5208333333,1303318.9715595366,4520498.666666667,76161.33333333333,,,
1690937016,,,6.0,90465522.0,1227.111111111111,1354.3333333333333,403631.1111111111,822478.1111111111,1054.111111111111,66.88888888888889,249.17671108161778,145.2533986149768,1732.7777777777778,90.44444444444444,472.61521670679616,289.81613050703146,13617.825827157067,28.665497296197795,195799.07725014712,352754.9317114362,2488945.777777778,-13.777777777777779,89100031.0,379197.79619070614,409726.66207243805,2460498.3333333335,11745.111111111111,90291342.66666667,390166.11036707583,428216.92285362014,2517119.5555555555,11768.555555555555,0.0,0.0,0.0,0.0,24542.222222222223,27086.666666666668,13.626342180979568,15.03915511521823,66.0,2720.8888888888887,386.20290925602933,437.5716379420215,268512.0892274225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0884771797273531,386.20290925602933,133530.12962962964,197.07407407407408,3661.791002341672,364994.49867724866,459.1957671957672,8326.847452985781,4122.777777777777,2476.3333333333335,443.77777777777777,20.0,500216.9884960718,420555.1608801424,1317397.0,1940.111111111111,399100.448801743,350708.6327845239,1382933.5555555555,67683.44444444444,,,
1690937017,,,6.0,90069910.94444445,2437.0555555555557,2357.5555555555557,1047592.3888888889,837574.8333333334,1857.888888888889,75.72222222222223,428.22317253527984,315.83019810650376,1547.0,71.38888888888889,303.9404503251046,256.2558219042896,20930.769569121996,53.238829525348365,20707.817768693694,53137.91019396815,1104311.611111111,-422.72222222222223,89918788.27777778,44479.52629251913,78524.9640908283,1126290.2777777778,13.222222222222221,90025895.33333333,44048.5361967151,75848.08452453109,1131253.611111111,5.555555555555555,0.0,0.0,0.0,0.0,48741.11111111111,47151.11111111111,27.06332650234771,26.17550302300066,66.0,3328.0,425.14096523857336,539.7452738171664,303305.2296210367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1762410252006126,425.14096523857336,571798.8796296297,1130.5370370370372,9946.218699983163,273751.4120370371,611.6138888888889,7902.08015775117,1129.2222222222222,1331.888888888889,1668.4444444444443,20.0,26869.86111111111,1031.25,27901.11111111111,25838.61111111111,76318.27777777778,50166.31221575285,145734.66666666666,30895.0,,,
