pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,type total
41.57142857142857,41.57142857142857,97.58571428571429,51.607142857142854,322.85714285714283,509.59285714285716,538.2,538.2,1691061212.0,0.021695714285714263,0.0,0.0,0.0,0.0,0.0,total
32.285714285714285,32.285714285714285,158.41428571428574,59.371428571428574,538.7928571428572,737.3357142857143,738.9499999999999,738.9499999999999,1691061213.0,0.021725714285714286,0.0,0.0,0.0,0.0,0.0,total
32.142857142857146,32.142857142857146,194.41428571428574,60.271428571428565,782.5714285714286,1068.6285714285716,1073.6357142857144,1073.6357142857144,1691061214.0,0.026704999999999996,0.0,0.0,0.0,0.0,0.0,total
40.92857142857143,40.92857142857143,105.02142857142857,54.392857142857146,345.4142857142857,642.4285714285714,726.3285714285714,726.3285714285714,1691061215.0,0.022152857142857148,0.0,0.0,0.0,0.0,0.0,total
39.0,39.0,123.64285714285714,63.307142857142864,444.87142857142857,583.8642857142858,609.0357142857143,609.0357142857143,1691061216.0,0.03754214285714287,0.0,0.0,0.0,0.0,0.0,total
39.57142857142857,39.57142857142857,104.69285714285715,53.635714285714286,456.29285714285714,681.9285714285714,682.6214285714286,682.6214285714286,1691061217.0,0.08046714285714282,0.0,0.0,0.0,0.0,0.0,total
44.642857142857146,44.642857142857146,104.37857142857142,55.892857142857146,402.09999999999997,592.5785714285714,605.4499999999999,605.4499999999999,1691061218.0,0.07401071428571429,0.0,0.0,0.0,0.0,0.0,total
36.42857142857143,36.42857142857143,114.54285714285713,56.800000000000004,399.6642857142857,603.85,617.3285714285714,617.3285714285714,1691061219.0,0.06702,0.0,0.0,0.0,0.0,0.0,total
39.714285714285715,39.714285714285715,113.8,52.371428571428574,518.7,797.4214285714286,825.15,825.15,1691061220.0,0.05869000000000002,0.0,0.0,0.0,0.0,0.0,total
37.714285714285715,37.714285714285715,109.76428571428572,59.728571428571435,448.09999999999997,624.2857142857143,660.3357142857143,660.3357142857143,1691061221.0,0.05241357142857144,0.0,0.0,0.0,0.0,0.0,total
45.5,45.5,107.25,59.44285714285714,383.82142857142856,668.4857142857143,677.5785714285714,677.5785714285714,1691061222.0,0.04529214285714288,0.0,0.0,0.0,0.0,0.0,total
41.5,41.5,107.81428571428572,53.0,433.2642857142857,730.9428571428572,763.1928571428572,763.1928571428572,1691061223.0,0.04175428571428574,0.0,0.0,0.0,0.0,0.0,total
39.285714285714285,39.285714285714285,105.35000000000001,57.1,430.0785714285715,622.8571428571429,632.657142857143,632.657142857143,1691061224.0,0.03620142857142857,0.0,0.0,0.0,0.0,0.0,total
40.357142857142854,40.357142857142854,119.64999999999999,56.43571428571429,565.0928571428572,752.3857142857142,762.0500000000001,762.0500000000001,1691061225.0,0.04955214285714286,0.0,0.0,0.0,0.0,0.0,total
43.357142857142854,43.357142857142854,124.27142857142857,55.43571428571429,567.2571428571429,771.6142857142858,779.8714285714286,779.8714285714286,1691061226.0,0.0531807142857143,0.0,0.0,0.0,0.0,0.0,total
40.857142857142854,40.857142857142854,111.01428571428572,55.84285714285714,463.88571428571424,603.6285714285714,630.85,630.85,1691061227.0,0.04645999999999999,0.0,0.0,0.0,0.0,0.0,total
37.5,37.5,108.60000000000001,63.94285714285714,370.7,605.3142857142857,612.7285714285715,612.7285714285715,1691061228.0,0.04161,0.0,0.0,0.0,0.0,0.0,total
45.0,45.0,112.64999999999999,53.521428571428565,511.39285714285717,661.25,746.0714285714286,746.0714285714286,1691061229.0,0.03308999999999999,0.0,0.0,0.0,0.0,0.0,total
45.57142857142857,45.57142857142857,100.44285714285715,56.19285714285714,451.24285714285713,546.0428571428571,551.25,551.25,1691061230.0,0.027478571428571442,0.0,0.0,0.0,0.0,0.0,total
36.642857142857146,36.642857142857146,105.81428571428572,66.1,370.05,500.61428571428576,526.0214285714286,526.0214285714286,1691061231.0,0.023138571428571404,0.0,0.0,0.0,0.0,0.0,total
40.214285714285715,40.214285714285715,100.47857142857143,55.57142857142857,444.42857142857144,635.3000000000001,637.9571428571428,637.9571428571428,1691061232.0,0.01604142857142857,0.0,0.0,0.0,0.0,0.0,total
51.642857142857146,51.642857142857146,107.75714285714285,56.300000000000004,467.14285714285717,663.3785714285714,680.3642857142858,680.3642857142858,1691061233.0,0.00835357142857142,0.0,0.0,0.0,0.0,0.0,total
40.642857142857146,40.642857142857146,96.11428571428571,55.971428571428575,339.65000000000003,534.8714285714285,577.5285714285714,577.5285714285714,1691061234.0,0.004187142857142874,0.0,0.0,0.0,0.0,0.0,total
40.5,40.5,99.61428571428571,57.357142857142854,379.40714285714284,595.1428571428571,623.1928571428572,623.1928571428572,1691061235.0,-0.002363571428571433,0.0,0.0,0.0,0.0,0.0,total
43.785714285714285,43.785714285714285,104.15714285714286,61.55714285714286,405.87142857142857,627.1428571428571,643.65,643.65,1691061236.0,-0.008411428571428554,0.0,0.0,0.0,0.0,0.0,total
45.285714285714285,45.285714285714285,104.20714285714287,60.214285714285715,361.3857142857143,572.9285714285714,576.9571428571428,576.9571428571428,1691061237.0,-0.014977142857142847,0.0,0.0,0.0,0.0,0.0,total
42.642857142857146,42.642857142857146,86.35000000000001,51.214285714285715,290.05,524.1071428571429,607.4428571428572,607.4428571428572,1691061238.0,-0.019942142857142846,0.0,0.0,0.0,0.0,0.0,total
30.857142857142858,30.857142857142858,162.91428571428574,57.91428571428571,706.9642857142857,852.9357142857143,855.6714285714286,855.6714285714286,1691061239.0,0.030045000000000013,0.0,0.0,0.0,0.0,0.0,total
40.5,40.5,117.08571428571429,61.85,436.8,608.6214285714286,623.3000000000001,623.3000000000001,1691061240.0,0.0899242857142857,0.0,0.0,0.0,0.0,0.0,total
39.5,39.5,122.58571428571429,63.6,406.9785714285714,607.4,617.907142857143,617.907142857143,1691061241.0,0.07944500000000002,0.0,0.0,0.0,0.0,0.0,total
36.357142857142854,36.357142857142854,132.17857142857142,62.48571428571429,435.09285714285716,616.1642857142857,633.6285714285714,633.6285714285714,1691061242.0,0.07176357142857144,0.0,0.0,0.0,0.0,0.0,total
39.857142857142854,39.857142857142854,126.87142857142858,66.7,382.8,585.8285714285714,622.0,622.0,1691061243.0,0.06275428571428572,0.0,0.0,0.0,0.0,0.0,total
48.0,48.0,109.35000000000001,67.00714285714285,337.3,603.0,729.9642857142857,729.9642857142857,1691061244.0,0.07959999999999999,0.0,0.0,0.0,0.0,0.0,total
36.42857142857143,36.42857142857143,126.06428571428572,68.97142857142858,459.84999999999997,632.3571428571429,654.6642857142857,654.6642857142857,1691061245.0,0.08570642857142854,0.0,0.0,0.0,0.0,0.0,total
44.285714285714285,44.285714285714285,181.67857142857142,157.0142857142857,349.15000000000003,579.6071428571429,587.0714285714286,587.0714285714286,1691061246.0,0.0760707142857143,0.0,0.0,0.0,0.0,0.0,total
39.214285714285715,39.214285714285715,113.91428571428571,68.08571428571429,430.93571428571425,636.407142857143,652.0071428571429,652.0071428571429,1691061247.0,0.06704428571428571,0.0,0.0,0.0,0.0,0.0,total
36.57142857142857,36.57142857142857,127.73571428571428,62.81428571428571,466.89285714285717,678.4214285714286,691.3357142857143,691.3357142857143,1691061248.0,0.05456071428571428,0.0,0.0,0.0,0.0,0.0,total
48.357142857142854,48.357142857142854,94.3,52.57857142857143,435.82142857142856,604.5,616.9499999999999,616.9499999999999,1691061249.0,0.04375571428571429,0.0,0.0,0.0,0.0,0.0,total
41.214285714285715,41.214285714285715,92.89285714285714,58.59285714285714,342.25,518.2142857142857,546.5571428571428,546.5571428571428,1691061250.0,0.04945214285714283,0.0,0.0,0.0,0.0,0.0,total
35.5,35.5,126.37857142857142,65.49285714285715,500.65000000000003,728.7785714285714,729.9,729.9,1691061251.0,0.041740714285714284,0.0,0.0,0.0,0.0,0.0,total
35.214285714285715,35.214285714285715,92.75714285714285,55.642857142857146,318.7642857142857,569.8642857142858,606.3928571428571,606.3928571428571,1691061252.0,0.03977214285714288,0.0,0.0,0.0,0.0,0.0,total
41.857142857142854,41.857142857142854,132.45714285714286,56.58571428571429,607.4142857142857,777.4,811.1285714285714,811.1285714285714,1691061253.0,0.03635499999999999,0.0,0.0,0.0,0.0,0.0,total
39.0,39.0,130.75,63.5,486.5785714285715,611.0642857142857,641.85,641.85,1691061254.0,0.03187714285714284,0.0,0.0,0.0,0.0,0.0,total
29.357142857142858,29.357142857142858,140.2357142857143,55.99285714285714,510.99285714285713,607.2642857142857,616.2285714285715,616.2285714285715,1691061255.0,0.022038571428571397,0.0,0.0,0.0,0.0,0.0,total
32.857142857142854,32.857142857142854,255.47857142857146,61.33571428571429,923.8571428571429,1049.0428571428572,1079.5857142857144,1079.5857142857144,1691061256.0,0.01760142857142861,0.0,0.0,0.0,0.0,0.0,total
36.714285714285715,36.714285714285715,145.29285714285714,67.79285714285714,473.64285714285717,853.7142857142857,865.2857142857143,865.2857142857143,1691061257.0,0.00921500000000002,0.0,0.0,0.0,0.0,0.0,total
38.714285714285715,38.714285714285715,101.60714285714286,65.57857142857144,312.1642857142857,507.7,531.1142857142856,531.1142857142856,1691061258.0,0.0018271428571428447,0.0,0.0,0.0,0.0,0.0,total
30.142857142857142,30.142857142857142,125.97142857142856,57.56428571428571,516.0857142857143,615.8214285714286,615.9928571428571,615.9928571428571,1691061259.0,-0.004200714285714288,0.0,0.0,0.0,0.0,0.0,total
26.428571428571427,26.428571428571427,254.81428571428572,164.22142857142856,691.3357142857143,995.3714285714286,995.3714285714286,995.3714285714286,1691061260.0,-0.013298571428571422,0.0,0.0,0.0,0.0,0.0,total
35.142857142857146,35.142857142857146,155.8857142857143,57.214285714285715,796.5571428571428,1091.8285714285714,1104.3357142857144,1104.3357142857144,1691061261.0,-0.020861428571428562,0.0,0.0,0.0,0.0,0.0,total
31.142857142857142,31.142857142857142,147.59285714285716,64.78571428571429,526.6214285714285,651.5857142857143,654.9928571428571,654.9928571428571,1691061262.0,-0.03792642857142857,0.0,0.0,0.0,0.0,0.0,total
33.53333333333333,33.53333333333333,152.13333333333333,62.16,479.2933333333333,627.1866666666666,646.8733333333333,646.8733333333333,1691061263.0,0.011875333333333356,0.0,0.0,0.0,0.0,0.0,total
30.0,30.0,245.08666666666667,66.96666666666667,885.7266666666667,1114.1133333333335,1138.2933333333335,1138.2933333333335,1691061264.0,-0.014423333333333285,0.0,0.0,0.0,0.0,0.0,total
36.53333333333333,36.53333333333333,167.72666666666666,66.66666666666667,652.1866666666666,975.6666666666666,1000.7666666666667,1000.7666666666667,1691061265.0,0.016216666666666706,0.0,0.0,0.0,0.0,0.0,total
34.86666666666667,34.86666666666667,129.37333333333333,67.09333333333333,374.44666666666666,577.92,584.2733333333333,584.2733333333333,1691061266.0,-0.03402199999999998,0.0,0.0,0.0,0.0,0.0,total
28.866666666666667,28.866666666666667,259.7133333333333,138.16,654.14,894.1066666666667,905.62,905.62,1691061267.0,-0.00795933333333334,0.0,0.0,0.0,0.0,0.0,total
24.2,24.2,259.34666666666664,129.75333333333336,805.1133333333332,990.88,995.7266666666667,995.7266666666667,1691061268.0,-0.04932666666666667,0.0,0.0,0.0,0.0,0.0,total
31.2,31.2,218.48,65.3,983.5533333333333,1403.1466666666668,1403.6066666666666,1403.6066666666666,1691061269.0,-0.06710066666666667,0.0,0.0,0.0,0.0,0.0,total
32.06666666666667,32.06666666666667,150.31333333333333,58.1,560.1533333333334,952.2733333333333,996.5733333333334,996.5733333333334,1691061270.0,-0.07510600000000003,0.0,0.0,0.0,0.0,0.0,total
31.066666666666666,31.066666666666666,152.96,72.6,670.48,835.1533333333334,835.1533333333334,835.1533333333334,1691061271.0,-0.115224,0.0,0.0,0.0,0.0,0.0,total
36.266666666666666,36.266666666666666,126.57333333333332,63.873333333333335,477.52000000000004,617.1,641.2466666666667,641.2466666666667,1691061272.0,-0.13622133333333336,0.0,0.0,0.0,0.0,0.0,total
33.13333333333333,33.13333333333333,158.86,61.42666666666666,574.3333333333334,774.0733333333334,783.3066666666667,783.3066666666667,1691061273.0,-0.16784533333333335,0.0,0.0,0.0,0.0,0.0,total
39.4,39.4,108.29333333333334,65.86,380.84666666666664,626.0933333333334,636.6933333333333,636.6933333333333,1691061274.0,-0.21015466666666663,0.0,0.0,0.0,0.0,0.0,total
32.6875,32.6875,125.31875,61.88125,509.46875,669.8875,691.04375,691.04375,1691061275.0,-0.17802125000000002,0.0,0.0,0.0,0.0,0.0,total
35.3125,35.3125,143.44375,62.85,490.93125,676.45625,712.13125,712.13125,1691061276.0,-0.31583562500000006,0.0,0.0,0.0,0.0,0.0,total
39.8125,39.8125,119.9625,59.28125,473.25,698.0875,730.64375,730.64375,1691061277.0,-0.32049375,0.0,0.0,0.0,0.0,0.0,total
36.8125,36.8125,116.5375,64.75625,452.90625,619.76875,622.03125,622.03125,1691061278.0,-0.444030625,0.0,0.0,0.0,0.0,0.0,total
35.25,35.25,109.73125,61.525,399.91249999999997,587.9125,587.9125,587.9125,1691061279.0,-0.25038937499999997,0.0,0.0,0.0,0.0,0.0,total
35.125,35.125,120.86875,64.21875,497.8125,655.3312500000001,656.96875,656.96875,1691061280.0,-0.29924937500000004,0.0,0.0,0.0,0.0,0.0,total
34.6875,34.6875,125.48125,66.91875,476.375,614.41875,615.48125,615.48125,1691061281.0,-0.325488125,0.0,0.0,0.0,0.0,0.0,total
34.0,34.0,185.46875,138.4375,513.11875,689.05625,698.8000000000001,698.8000000000001,1691061282.0,-0.376171875,0.0,0.0,0.0,0.0,0.0,total
35.625,35.625,146.2125,67.04375,590.0875,716.54375,721.34375,721.34375,1691061283.0,-0.41349375000000005,0.0,0.0,0.0,0.0,0.0,total
33.0,33.0,118.49411764705883,64.22941176470589,385.7176470588235,529.864705882353,540.7235294117647,540.7235294117647,1691061284.0,-0.4125223529411765,0.0,0.0,0.0,0.0,0.0,total
40.35294117647059,40.35294117647059,111.18235294117646,62.01764705882353,452.37647058823535,680.9294117647058,703.9,703.9,1691061285.0,-0.48469,0.0,0.0,0.0,0.0,0.0,total
30.72222222222222,30.72222222222222,149.15555555555554,59.76111111111111,486.8500000000001,633.7888888888889,648.3499999999999,648.3499999999999,1691061286.0,-0.43708333333333343,0.0,0.0,0.0,0.0,0.0,total
39.05882352941177,39.05882352941177,113.83529411764707,59.300000000000004,380.1470588235294,617.0470588235294,675.464705882353,675.464705882353,1691061287.0,-0.8471482352941178,0.0,0.0,0.0,0.0,0.0,total
39.64705882352941,39.64705882352941,106.17058823529412,62.23529411764706,393.6764705882353,601.2647058823529,607.4411764705883,607.4411764705883,1691061288.0,-0.5982241176470589,0.0,0.0,0.0,0.0,0.0,total
29.11764705882353,29.11764705882353,149.74705882352941,90.21764705882353,418.20588235294116,591.7294117647059,595.4529411764706,595.4529411764706,1691061289.0,-0.6933629411764706,0.0,0.0,0.0,0.0,0.0,total
34.333333333333336,34.333333333333336,129.29444444444445,69.69999999999999,456.6333333333333,629.7222222222222,653.5055555555556,653.5055555555556,1691061290.0,-0.5150233333333333,0.0,0.0,0.0,0.0,0.0,total
37.22222222222222,37.22222222222222,108.35,65.05555555555556,425.93888888888887,585.0222222222222,600.6833333333333,600.6833333333333,1691061291.0,-0.5870927777777778,0.0,0.0,0.0,0.0,0.0,total
29.38888888888889,29.38888888888889,163.00555555555556,73.95555555555556,590.2722222222222,762.6166666666667,778.7222222222222,778.7222222222222,1691061292.0,-0.5359033333333334,0.0,0.0,0.0,0.0,0.0,total
34.94444444444444,34.94444444444444,134.32222222222222,61.88333333333334,512.7777777777778,719.8166666666667,729.95,729.95,1691061293.0,-0.5051344444444444,0.0,0.0,0.0,0.0,0.0,total
30.0,30.0,137.95555555555558,67.96111111111111,440.6388888888889,714.8222222222222,717.3444444444444,717.3444444444444,1691061294.0,-0.6214344444444444,0.0,0.0,0.0,0.0,0.0,total
36.529411764705884,36.529411764705884,133.36470588235292,67.78235294117647,489.87058823529406,757.635294117647,786.7470588235294,786.7470588235294,1691061295.0,-0.5379035294117647,0.0,0.0,0.0,0.0,0.0,total
35.705882352941174,35.705882352941174,131.14705882352942,77.74705882352941,454.7352941176471,568.0882352941177,583.0058823529412,583.0058823529412,1691061296.0,-0.5986464705882353,0.0,0.0,0.0,0.0,0.0,total
30.470588235294116,30.470588235294116,151.3941176470588,63.92941176470588,579.0058823529412,723.7411764705882,724.4823529411765,724.4823529411765,1691061297.0,0.0062311764705882304,0.0,0.0,0.0,0.0,0.0,total
33.11764705882353,33.11764705882353,136.3411764705882,65.56470588235294,542.6058823529411,747.7117647058824,766.9235294117648,766.9235294117648,1691061298.0,0.0836694117647059,0.0,0.0,0.0,0.0,0.0,total
34.1764705882353,34.1764705882353,138.46470588235294,73.86470588235295,478.1941176470588,639.9941176470588,665.635294117647,665.635294117647,1691061299.0,0.05576470588235295,0.0,0.0,0.0,0.0,0.0,total
30.235294117647058,30.235294117647058,146.38823529411764,78.08823529411765,572.5882352941177,698.3588235294118,701.2941176470588,701.2941176470588,1691061300.0,0.04652705882352942,0.0,0.0,0.0,0.0,0.0,total
31.647058823529413,31.647058823529413,138.34117647058824,77.14117647058823,452.6411764705882,668.2764705882354,700.1,700.1,1691061301.0,0.034454705882352915,0.0,0.0,0.0,0.0,0.0,total
32.94117647058823,32.94117647058823,131.85882352941175,71.7235294117647,502.3176470588235,700.2117647058824,700.2117647058824,700.2117647058824,1691061302.0,-0.09768470588235294,0.0,0.0,0.0,0.0,0.0,total
31.38888888888889,31.38888888888889,123.77222222222223,63.705555555555556,417.0888888888889,694.6111111111111,715.4777777777778,715.4777777777778,1691061303.0,-0.037313888888888896,0.0,0.0,0.0,0.0,0.0,total
32.388888888888886,32.388888888888886,140.76666666666668,68.36111111111111,525.1222222222223,708.3277777777778,716.5944444444444,716.5944444444444,1691061304.0,-0.057776666666666684,0.0,0.0,0.0,0.0,0.0,total
35.388888888888886,35.388888888888886,116.90555555555557,70.02222222222223,418.96666666666664,637.9388888888889,643.9333333333333,643.9333333333333,1691061305.0,-0.07561555555555557,0.0,0.0,0.0,0.0,0.0,total
32.44444444444444,32.44444444444444,130.84444444444443,66.17777777777778,499.4944444444444,628.5333333333333,647.7111111111111,647.7111111111111,1691061306.0,-0.06744944444444445,0.0,0.0,0.0,0.0,0.0,total
34.22222222222222,34.22222222222222,114.2611111111111,69.98333333333333,420.6,561.1333333333333,577.8888888888889,577.8888888888889,1691061307.0,-0.08058277777777778,0.0,0.0,0.0,0.0,0.0,total
38.55555555555556,38.55555555555556,134.05555555555554,70.15,514.411111111111,759.9722222222222,795.9444444444445,795.9444444444445,1691061308.0,-0.11764888888888889,0.0,0.0,0.0,0.0,0.0,total
28.11111111111111,28.11111111111111,130.80555555555554,70.76666666666667,440.3277777777778,643.911111111111,651.411111111111,651.411111111111,1691061309.0,-0.13526944444444447,0.0,0.0,0.0,0.0,0.0,total
33.5,33.5,133.215,60.31,552.97,761.2900000000001,774.335,774.335,1691061310.0,0.5082785,0.0,0.0,0.0,0.0,0.0,total
30.3,30.3,141.615,73.925,534.4300000000001,730.045,730.415,730.415,1691061311.0,0.3682875,0.0,0.0,0.0,0.0,0.0,total
28.15,28.15,175.51,72.505,650.8149999999999,844.975,871.5799999999999,871.5799999999999,1691061312.0,0.30340350000000005,0.0,0.0,0.0,0.0,0.0,total
30.05263157894737,30.05263157894737,150.32105263157894,66.1842105263158,527.4736842105264,734.0263157894736,739.2947368421053,739.2947368421053,1691061313.0,0.3690278947368421,0.0,0.0,0.0,0.0,0.0,total
30.42105263157895,30.42105263157895,141.83684210526317,65.21052631578948,465.0,685.2684210526317,701.121052631579,701.121052631579,1691061314.0,0.3102163157894737,0.0,0.0,0.0,0.0,0.0,total
26.25,26.25,152.485,79.49,521.075,628.765,646.355,646.355,1691061315.0,0.316959,0.0,0.0,0.0,0.0,0.0,total
27.55,27.55,153.95999999999998,68.675,624.365,862.165,862.18,862.18,1691061316.0,0.14824849999999998,0.0,0.0,0.0,0.0,0.0,total
28.35,28.35,158.33499999999998,68.41499999999999,571.6800000000001,943.8100000000001,949.975,949.975,1691061317.0,0.14365049999999996,0.0,0.0,0.0,0.0,0.0,total
29.05263157894737,29.05263157894737,147.8842105263158,69.8578947368421,505.83157894736837,1026.3999999999999,1026.8578947368421,1026.8578947368421,1691061318.0,0.07222315789473685,0.0,0.0,0.0,0.0,0.0,total
23.68421052631579,23.68421052631579,223.12105263157895,88.11578947368422,779.8105263157895,1050.8105263157895,1135.5263157894738,1135.5263157894738,1691061319.0,0.06494894736842108,0.0,0.0,0.0,0.0,0.0,total
28.210526315789473,28.210526315789473,161.33157894736843,73.53157894736842,591.9894736842105,1022.7421052631578,1022.7684210526315,1022.7684210526315,1691061320.0,0.009903684210526295,0.0,0.0,0.0,0.0,0.0,total
27.05263157894737,27.05263157894737,171.65263157894736,64.67894736842106,697.5105263157894,1102.2684210526315,1103.0894736842106,1103.0894736842106,1691061321.0,-0.016838947368421047,0.0,0.0,0.0,0.0,0.0,total
26.38888888888889,26.38888888888889,190.38333333333333,71.75,694.7,946.1555555555556,956.438888888889,956.438888888889,1691061322.0,0.38703166666666666,0.0,0.0,0.0,0.0,0.0,total
28.11111111111111,28.11111111111111,214.91111111111113,143.89999999999998,661.161111111111,1072.1,1072.1,1072.1,1691061323.0,0.4168894444444444,0.0,0.0,0.0,0.0,0.0,total
24.77777777777778,24.77777777777778,207.85000000000002,150.50555555555556,574.838888888889,803.7111111111111,803.7111111111111,803.7111111111111,1691061324.0,0.4106405555555555,0.0,0.0,0.0,0.0,0.0,total
23.166666666666668,23.166666666666668,271.7277777777778,125.75,800.2111111111111,971.2555555555555,1002.9555555555556,1002.9555555555556,1691061325.0,0.4014805555555555,0.0,0.0,0.0,0.0,0.0,total
31.555555555555557,31.555555555555557,171.50555555555556,68.3111111111111,648.4833333333333,859.5166666666667,971.7833333333333,971.7833333333333,1691061326.0,0.40019444444444446,0.0,0.0,0.0,0.0,0.0,total
29.77777777777778,29.77777777777778,166.10555555555555,92.13888888888889,569.0166666666667,754.7611111111112,838.8777777777777,838.8777777777777,1691061327.0,0.38532722222222227,0.0,0.0,0.0,0.0,0.0,total
30.789473684210527,30.789473684210527,155.4,77.51578947368421,534.1052631578947,791.7842105263157,816.6894736842105,816.6894736842105,1691061328.0,0.36128105263157895,0.0,0.0,0.0,0.0,0.0,total
30.7,30.7,227.07999999999998,197.98000000000002,574.325,732.26,741.4449999999999,741.4449999999999,1691061329.0,0.40909300000000004,0.0,0.0,0.0,0.0,0.0,total
28.65,28.65,164.79500000000002,76.065,501.56499999999994,708.8149999999999,754.6899999999999,754.6899999999999,1691061330.0,0.415898,0.0,0.0,0.0,0.0,0.0,total
31.05,31.05,201.66,150.535,641.385,919.5600000000001,949.405,949.405,1691061331.0,0.40384950000000003,0.0,0.0,0.0,0.0,0.0,total
32.55,32.55,131.55,71.41,494.2,674.665,694.6800000000001,694.6800000000001,1691061332.0,0.3720265,0.0,0.0,0.0,0.0,0.0,total
31.571428571428573,31.571428571428573,156.3095238095238,73.33809523809524,547.6476190476191,799.5142857142857,814.2857142857143,814.2857142857143,1691061333.0,0.44900571428571434,0.0,0.0,0.0,0.0,0.0,total
31.142857142857142,31.142857142857142,212.7238095238095,150.1,528.1428571428571,779.4571428571429,816.9380952380952,816.9380952380952,1691061334.0,0.4240385714285714,0.0,0.0,0.0,0.0,0.0,total
30.095238095238095,30.095238095238095,212.44285714285715,127.47619047619048,593.604761904762,869.1333333333333,876.7952380952381,876.7952380952381,1691061335.0,0.4476304761904762,0.0,0.0,0.0,0.0,0.0,total
29.238095238095237,29.238095238095237,182.84761904761905,117.74285714285713,459.0761904761905,825.5809523809525,831.9142857142857,831.9142857142857,1691061336.0,0.4290738095238095,0.0,0.0,0.0,0.0,0.0,total
30.38095238095238,30.38095238095238,232.2904761904762,165.66190476190476,541.1952380952381,690.7619047619048,710.247619047619,710.247619047619,1691061337.0,0.5133490476190475,0.0,0.0,0.0,0.0,0.0,total
28.285714285714285,28.285714285714285,149.94285714285715,72.9857142857143,543.1571428571428,816.0142857142857,816.757142857143,816.757142857143,1691061338.0,0.5058885714285714,0.0,0.0,0.0,0.0,0.0,total
30.857142857142858,30.857142857142858,170.3047619047619,84.02380952380952,651.7714285714285,901.8666666666667,924.4904761904761,924.4904761904761,1691061339.0,0.49824380952380953,0.0,0.0,0.0,0.0,0.0,total
34.25,34.25,153.69,110.51500000000001,388.1,589.855,597.2149999999999,597.2149999999999,1691061340.0,0.45618100000000006,0.0,0.0,0.0,0.0,0.0,total
26.7,26.7,238.51,150.68,720.375,852.4950000000001,852.53,852.53,1691061341.0,0.491963,0.0,0.0,0.0,0.0,0.0,total
26.85,26.85,180.775,94.695,569.48,759.855,762.235,762.235,1691061342.0,0.46937750000000006,0.0,0.0,0.0,0.0,0.0,total
35.65,35.65,186.60500000000002,140.295,539.505,696.8399999999999,711.125,711.125,1691061343.0,0.30701249999999997,0.0,0.0,0.0,0.0,0.0,total
30.36842105263158,30.36842105263158,152.1315789473684,83.15263157894738,541.0368421052632,707.478947368421,708.1999999999999,708.1999999999999,1691061344.0,0.32812210526315794,0.0,0.0,0.0,0.0,0.0,total
29.789473684210527,29.789473684210527,168.0421052631579,63.48421052631579,695.7684210526317,893.6210526315789,905.778947368421,905.778947368421,1691061345.0,0.31946157894736843,0.0,0.0,0.0,0.0,0.0,total
32.45,32.45,160.48499999999999,64.55499999999999,578.665,899.1850000000001,910.3799999999999,910.3799999999999,1691061346.0,0.33020099999999997,0.0,0.0,0.0,0.0,0.0,total
26.2,26.2,181.77,131.315,613.985,755.79,755.79,755.79,1691061347.0,0.2623615,0.0,0.0,0.0,0.0,0.0,total
28.25,28.25,174.7,72.02000000000001,742.08,991.765,996.4950000000001,996.4950000000001,1691061348.0,0.24276599999999998,0.0,0.0,0.0,0.0,0.0,total
30.05,30.05,148.55,62.785000000000004,600.4449999999999,827.43,831.9799999999999,831.9799999999999,1691061349.0,0.5393375,0.0,0.0,0.0,0.0,0.0,total
28.36842105263158,28.36842105263158,156.9421052631579,66.92105263157895,608.9842105263158,870.7684210526315,881.1315789473684,881.1315789473684,1691061350.0,0.6325315789473684,0.0,0.0,0.0,0.0,0.0,total
28.45,28.45,175.42000000000002,76.315,641.665,818.005,828.96,828.96,1691061351.0,0.5779340000000001,0.0,0.0,0.0,0.0,0.0,total
26.35,26.35,146.725,62.8,559.62,763.585,774.725,774.725,1691061352.0,0.497437,0.0,0.0,0.0,0.0,0.0,total
21.904761904761905,21.904761904761905,246.2047619047619,145.9047619047619,754.1333333333333,884.2285714285714,884.2285714285714,884.2285714285714,1691061353.0,0.4235504761904762,0.0,0.0,0.0,0.0,0.0,total
28.85,28.85,178.20499999999998,67.84,711.585,958.8,961.4200000000001,961.4200000000001,1691061354.0,0.5405599999999999,0.0,0.0,0.0,0.0,0.0,total
22.1,22.1,201.26500000000001,76.86,712.7850000000001,860.6450000000001,860.6450000000001,860.6450000000001,1691061355.0,0.2738315,0.0,0.0,0.0,0.0,0.0,total
25.761904761904763,25.761904761904763,155.93333333333334,71.71904761904761,587.9904761904761,796.1619047619048,846.4571428571428,846.4571428571428,1691061356.0,0.5193538095238095,0.0,0.0,0.0,0.0,0.0,total
20.75,20.75,266.015,122.28,898.96,1128.545,1138.665,1138.665,1691061357.0,0.49471849999999995,0.0,0.0,0.0,0.0,0.0,total
26.761904761904763,26.761904761904763,232.51428571428573,118.05238095238094,863.9857142857143,1157.752380952381,1159.9,1159.9,1691061358.0,0.5045309523809525,0.0,0.0,0.0,0.0,0.0,total
24.80952380952381,24.80952380952381,161.90952380952382,76.80952380952381,593.2095238095238,820.952380952381,821.3190476190476,821.3190476190476,1691061359.0,0.5845304761904762,0.0,0.0,0.0,0.0,0.0,total
