pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,type total,src_port,dst_port,protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Src IP,Src Port,Dst IP,Dst Port,Label
170.37037037037038,170.37037037037038,23.55555555555556,19.28518518518519,57.05925925925926,59.92962962962962,72.57407407407408,72.57407407407408,1702926293.0,0.0102466666666666,0.0,0.0,0.0,0.0,0.0,total,8361.333333333334,46630.66666666666,6.0,90488608.33333331,197.10858214574523,1.428999604277312,0.5858570745527619,0.8431425297245503,53.16666666666666,76.33333333333333,8324.833333333334,9522.333333333334,154.33333333333334,154.33333333333334,154.33333333333334,0.0,132.5,88.66666666666667,108.79805119973658,19.172262284986925,206.66666666666663,66.0,118.0240255998683,58.69419750944899,3679.6669863358898,1063.3333333333333,1526.6666666666667,20.0,23.166666666666668,5839562.352024454,17999547.333333332,1103.8333333333333,7691339.939843435,74004660.16666667,18022761.83333333,15033849.0,15458371.496932505,544045.463656957,90139037.16666669,18007464.166666668,33127.833333333336,9402614.314808153,7874028.206907301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,118.0240255998683,504.5,834.0,2116721.333333333,153263.16666666666,805094.3250000001,607649.6679949033,2126423.5,66068.33333333333,667845.1025641026,533277.9224902388,0.0,0.0,210.94675925925927,1.976851851851852,0.0,116.33478656303664,154.33333333333334,108.79805119973658,0.0,53.16666666666666,76.33333333333333,8324.833333333334,9522.333333333334,,,,,
167.3846153846154,167.3846153846154,23.984615384615385,19.446153846153848,57.11153846153847,61.065384615384616,70.18076923076923,70.18076923076923,1702926294.0,0.0103723076923076,0.0,0.0,0.0,0.0,0.0,total,17262.153846153848,36713.84615384616,6.0,82349246.84615384,24176.36560810756,24.060256425836503,12.78650085019166,11.273755575644843,1150.0,1013.8461538461538,1226419.5384615385,949638.6153846154,797.3076923076923,312.9230769230769,487.5718656943757,160.2475475616076,1100.1538461538462,189.69230769230768,449.6441105404304,175.57474909908893,1803.7692307692307,66.0,533.1237349641216,464.3480014527877,399262.94451374345,23000.0,20276.92307692308,20.0,707.2307692307693,2421015.485696585,11452888.923076924,19.46153846153846,3950960.024100662,78162062.0,10993794.384615384,3599406.230769231,6563653.090052126,2712455.192497779,82255232.23076923,11458129.153846154,1613.7692307692307,4282589.422010571,4451546.131220093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2053110933802345,533.1237349641216,864.6923076923077,983.1538461538462,1229713.5384615385,54404.0,509685.26709401706,391938.1989643711,3891166.0,1390509.6153846155,2547838.277712032,971042.2153911216,1148115.1538461538,705.3076923076923,878132.8267117498,560.7489433643279,12762.12651918954,9812.13804477308,487.5718656943757,449.6441105404304,0.0,1150.0,1013.8461538461538,1226419.5384615385,949638.6153846154,,,,,
167.42307692307693,167.42307692307693,24.107692307692307,19.31923076923077,57.45,59.64615384615384,72.25384615384615,72.25384615384615,1702926296.0,0.0103030769230769,0.0,0.0,0.0,0.0,0.0,total,7556.909090909091,46113.09090909091,6.0,84281901.72727273,238.8929516338361,1.9353479182421351,0.9403697484706104,0.9949781697715248,83.63636363636364,86.81818181818181,6252.272727272727,14608.272727272728,114.63636363636364,75.54545454545455,112.13559840832568,9.310132527372016,191.72727272727272,115.45454545454544,150.78337339772315,31.451867463152087,229.0,66.0,125.07173408869988,64.71248016707825,4362.703924781954,1672.7272727272727,1736.3636363636365,20.0,3.5454545454545454,1542300.3409359984,8567809.272727273,71.0,2347180.0329202865,80501961.0909091,8578091.545454545,2766416.727272727,3969298.268842404,1259149.5197304436,83858161.0909091,8574629.090909092,17093.636363636364,2583218.865040205,2566952.2480740338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2475591794820953,125.07173408869988,1395.0,505.3636363636364,4447654.2727272725,633571.7272727273,2144152.603463203,1363040.8600810706,4549287.909090909,268317.2727272727,1592506.8722519905,1255259.839752817,0.0,0.0,490.6014954742228,4.502007083825266,0.0,267.41222568231524,112.13559840832568,150.78337339772315,0.0,83.63636363636364,86.81818181818181,6252.272727272727,14608.272727272728,,,,,
169.8,169.8,23.6,19.336,57.136,60.416,69.392,69.392,1702926297.0,0.0104844,0.0,0.0,0.0,0.0,0.0,total,21485.33333333333,29088.666666666668,6.0,78985843.33333333,264.68681994862044,2.115344939709217,1.0112366272071072,1.1041083125021098,88.0,93.0,11741.0,10583.0,190.0,88.66666666666667,169.4023569023569,29.452503318022185,137.66666666666666,88.66666666666667,111.37581699346406,20.96164756731594,242.33333333333331,66.0,131.44358324396347,70.44241175025557,5184.784614485198,1760.0,1860.0,20.0,49.66666666666666,610097.473283212,6597578.333333333,135.33333333333334,1142787.5547313388,78447036.66666667,6624931.0,76249.33333333333,1577661.29062339,1362002.2631536284,78418854.66666667,6618576.0,48437.66666666666,1054492.1993068878,1343323.3867524231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.293771043771044,131.44358324396347,503.3333333333333,503.0,4037212.3333333335,580870.3333333334,2210889.7678571427,1221156.1575644787,5209059.666666667,414668.0,1582073.4375,1406011.022693036,257.1333333333333,2.4,210.3589743589744,1.948717948717949,109.80670376047392,122.66681116350516,169.4023569023569,111.37581699346406,0.0,88.0,93.0,11741.0,10583.0,,,,,
167.2,167.2,23.884,19.292,56.8,59.044,67.28,67.28,1702926298.0,0.0104528,0.0,0.0,0.0,0.0,0.0,total,7408.4,48806.0,6.0,86789338.6,163.3209271654609,1.364458305090069,0.6817420460554623,0.6827162590346065,61.2,61.2,4102.2,10557.6,87.0,66.0,81.75,9.093266739736606,193.8,120.4,153.43205128205128,29.45252602573141,213.0,66.0,115.93208925363383,57.29420660246334,3309.129939254107,1224.0,1224.0,20.0,0.6,2123365.3908671075,11548575.0,1306.6,3414521.2020726474,85600338.0,11577842.4,2812930.6,5874742.63210428,2678427.444991623,86658958.6,11574038.2,57266.4,3925855.8079165914,3838136.241810386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0947286284029825,115.93208925363383,2447.4,505.8,4227283.6,695763.4,1897831.9427777776,1079465.3710549353,2858031.8,179774.2,1358192.053781513,772384.787606482,0.0,0.0,430.8,3.8,0.0,318.5801916888648,81.75,153.43205128205128,0.0,61.2,61.2,4102.2,10557.6,,,,,
169.32,169.32,23.732,19.256,57.3,59.984,73.024,73.024,1702926299.0,0.010426,0.0,0.0,0.0,0.0,0.0,total,21689.33333333333,34437.666666666664,6.0,65282437.0,4778.119914634903,27.04566171985616,13.978945711491962,13.066716008364196,991.5,927.3333333333334,158694.33333333334,180488.8333333333,192.0,66.0,165.4622401870374,29.39654498333182,158.5,101.83333333333331,151.66508928912307,10.802364468341027,244.33333333333331,66.0,148.07366860489225,72.9579744499093,5771.496859373702,19830.0,18546.666666666668,20.0,779.0,2114835.566303858,8077782.833333333,20.5,3519504.891123099,60270076.333333336,8092920.166666667,3238.0,3505631.000725528,3939429.20438238,62321953.5,5167439.5,9035.0,3036415.641545335,2471057.901709745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020112381497801,148.07366860489225,2383.333333333333,2383.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.4622401870374,151.66508928912307,0.0,991.5,927.3333333333334,158694.33333333334,180488.8333333333,,,,,
168.24,168.24,23.896,19.284,57.224,59.928,72.476,72.476,1702926300.0,0.0103944,0.0,0.0,0.0,0.0,0.0,total,14482.0,40578.34285714286,6.0,77266204.94285715,6058.7009356851895,34.55116302010468,17.77378460769269,16.777378412411995,1516.0,1436.571428571429,160620.42857142858,358990.65714285715,196.65714285714284,67.74285714285715,149.47283738084943,30.91774598398825,285.8,106.65714285714286,147.32689324354914,28.909363309407016,394.6571428571429,66.0,137.78061668175962,81.75064563090442,8475.941575478548,30320.0,28731.42857142857,20.0,408.8571428571428,3398293.025344452,13646314.257142857,114.31428571428572,5365554.262140777,77034266.2,13664195.257142857,4393787.371428572,10158724.749104414,4134488.935834529,77225440.91428572,13653094.2,13878.457142857143,6117720.34873814,5933356.105858902,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3327902872974482,137.78061668175962,2370.457142857143,1967.2285714285715,448932.17142857146,38242.05714285714,200164.5080952381,125039.08729554646,2207302.1142857145,32772.31428571429,1034106.3842857144,985604.7058463312,31936.571428571428,101.51428571428572,208586.59857142856,960.0535714285714,354.90411207856494,2336.587299840718,149.47283738084943,147.32689324354914,0.0,1516.0,1436.571428571429,160620.42857142858,358990.65714285715,,,,,
168.66666666666666,168.66666666666666,23.77916666666667,19.3,57.29583333333333,60.645833333333336,72.8375,72.8375,1702926301.0,0.0105383333333333,0.0,0.0,0.0,0.0,0.0,total,14532.74074074074,40547.55555555556,6.0,89384829.25925925,2732.712287060731,16.07576062106357,7.22489103143725,8.85086958962632,641.4444444444445,789.5185185185185,127766.92592592593,115315.74074074074,196.6296296296296,164.14814814814815,192.05475699196052,8.003939203436968,120.03703703703704,97.85185185185183,109.77918511917916,10.6022350592909,219.88888888888889,66.0,131.930907437554,65.94491321319013,4776.767838732834,12828.888888888889,15790.37037037037,20.0,545.5185185185185,6413348.772314186,18039249.14814815,78.66666666666667,8436777.438718533,72647848.33333333,18056873.185185187,16059581.407407409,17143926.148942567,750019.4386342085,89357704.48148148,18047793.0,18272.296296296296,10307635.502099968,8616748.186800532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726768493187944,131.930907437554,1338.148148148148,1743.4074074074074,70082.48148148147,41474.11111111111,59017.54320987654,13494.585577446782,2215827.888888889,761377.5185185185,1465562.1255144032,708600.9037401975,0.0,0.0,0.0,0.0,0.0,0.0,192.05475699196052,109.77918511917916,0.0,641.4444444444445,789.5185185185185,127766.92592592593,115315.74074074074,,,,,
164.83333333333334,164.83333333333334,24.34583333333333,19.3125,57.36666666666667,59.78333333333333,66.41666666666667,66.41666666666667,1702926302.0,0.0104979166666666,0.0,0.0,0.0,0.0,0.0,total,12998.69387755102,41700.857142857145,6.0,76716855.28571428,2693.7772154042764,16.1568953355852,6.825963897054653,9.330931438530548,517.0816326530612,722.4081632653061,117513.38775510204,88926.6530612245,208.8571428571429,98.75510204081633,190.8090932251952,30.15198913573005,115.0204081632653,70.38775510204081,101.75741077899151,13.90131261626876,224.87755102040816,66.0,130.352258232505,67.97025528761714,5087.81223938421,10341.632653061224,14448.163265306122,20.0,457.530612244898,4464799.025822418,16983590.81632653,70.26530612244898,6863648.25313186,75148567.10204081,17004564.93877551,6968390.693877551,12914891.7557148,4446910.805505877,76693616.3877551,16988620.69387755,14362.69387755102,8078003.422769205,7485770.765199193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5139451063390044,130.352258232505,1005.4489795918367,2183.3469387755104,218684.8775510204,21934.20408163265,110319.02980239716,71833.66666390425,1092484.0204081633,255868.55102040817,641200.4240263421,347017.6545171984,0.0,0.0,0.0,0.0,0.0,0.0,190.8090932251952,101.75741077899151,0.0,517.0816326530612,722.4081632653061,117513.38775510204,88926.6530612245,,,,,
169.375,169.375,23.7,19.258333333333333,57.17916666666667,58.4125,69.31666666666666,69.31666666666666,1702926303.0,0.0104687499999999,0.0,0.0,0.0,0.0,0.0,total,9042.0,46512.16666666666,6.0,83110327.75,21.305473884001696,0.17674178406672,0.0663581639719492,0.1103836200947707,5.666666666666667,9.5,1092.75,759.5,180.16666666666663,83.91666666666667,156.10416666666666,41.67747255712612,79.08333333333333,66.0,71.16666666666667,6.305753963192678,180.16666666666663,66.0,104.10833333333332,50.70846814303611,2717.6313888888885,113.33333333333331,190.0,20.0,4.75,8489019.729394889,28859213.25,91.83333333333331,12273666.57073738,82815971.58333333,28895988.83333333,20362495.666666668,25463670.84178744,3714316.10925438,83075134.83333333,28859213.25,35178.25,15242164.030496454,12914817.261822404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5416666666666667,104.10833333333332,501.8333333333333,523.5833333333334,1182268.5833333333,262302.3333333333,628879.5277777778,308491.61272544885,1094983.25,46707.583333333336,369642.7651515152,322578.8308980873,0.0,0.0,0.0,0.0,0.0,0.0,156.10416666666666,71.16666666666667,0.0,5.666666666666667,9.5,1092.75,759.5,,,,,
164.79166666666666,164.79166666666666,24.329166666666666,19.258333333333333,57.0875,59.40833333333333,69.0,69.0,1702926304.0,0.0104245833333333,0.0,0.0,0.0,0.0,0.0,total,9042.0,33502.0,6.0,67463104.0,534.6329750851665,3.4537396915505103,1.2006562876205638,2.2530834039299465,81.0,152.0,21686.0,14382.0,281.0,66.0,267.7283950617284,51.74224158355375,124.0,66.0,94.61842105263158,28.99748950352297,281.0,66.0,154.79828326180257,90.96911515023052,8275.3799112159,1620.0,3040.0,20.0,76.0,290789.2413793103,4916348.0,8.0,728153.358961098,67463104.0,4916818.0,203.0,843288.8,1037448.872019501,67462917.0,4916348.0,90.0,446774.284768212,863097.5559022526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876543209876543,154.79828326180257,502.0,6146.0,3679417.0,35155.0,1290423.4,1110186.1968881798,1977208.0,194223.0,1056168.933333333,536505.4003995942,0.0,0.0,0.0,0.0,0.0,0.0,267.7283950617284,94.61842105263158,0.0,81.0,152.0,21686.0,14382.0,,,,,
169.16666666666666,169.16666666666666,23.6625,19.266666666666666,56.6,58.770833333333336,66.55,66.55,1702926305.0,0.01039125,0.0,0.0,0.0,0.0,0.0,total,9042.0,33414.0,6.0,32101301.0,17.25713398398675,0.187453892084707,0.0966615790405371,0.0907923130441699,3.0,3.0,355.5,202.5,171.0,66.0,118.5,49.49747468305833,70.5,66.0,67.125,1.948557158514987,171.0,66.0,92.14285714285714,44.360091556991385,1973.3877551020405,60.0,60.0,20.0,1.5,6444123.208333334,28126858.5,19.5,11173286.589280613,32101301.0,28127090.0,3974211.0,16050650.5,12076439.5,18974370.0,15000158.5,109.0,6324790.0,6345322.16374681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.14285714285714,502.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.5,67.125,0.0,3.0,3.0,355.5,202.5,,,,,
166.66666666666666,166.66666666666666,24.066666666666663,19.29583333333333,57.1375,59.47916666666666,69.12083333333334,69.12083333333334,1702926306.0,0.010355,0.0,0.0,0.0,0.0,0.0,total,9042.0,35611.333333333336,6.0,42537982.66666666,24.2308403898769,0.2327961190399766,0.1098653910770106,0.122930727962966,4.333333333333333,5.333333333333333,676.0,399.6666666666667,207.66666666666663,66.0,145.0,61.48183184632328,88.33333333333333,66.0,71.21666666666667,8.822630628165129,207.66666666666663,66.0,103.46527777777776,56.75098680508159,3529.7429108796296,86.66666666666667,106.66666666666669,20.0,2.6666666666666665,5097421.502777778,25093559.0,15.666666666666666,9304053.152998216,37444760.0,20000627.0,651.3333333333334,8263263.383333333,8784600.282881131,37444651.66666666,20000440.666666668,137.0,7601884.185185186,8150519.912910658,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1555555555555557,103.46527777777776,502.0,501.0,0.0,0.0,0.0,0.0,8752164.333333334,1248085.3333333333,5000124.833333333,3752039.5,0.0,0.0,0.0,0.0,0.0,0.0,145.0,71.21666666666667,0.0,4.333333333333333,5.333333333333333,676.0,399.6666666666667,,,,,
165.625,165.625,24.204166666666666,19.28333333333333,57.125,59.520833333333336,68.06666666666666,68.06666666666666,1702926307.0,0.0103154166666666,0.0,0.0,0.0,0.0,0.0,total,13653.76,42238.72,6.0,74206345.88,2945.8150692778054,17.47613786493308,7.437192806012079,10.038945058921,550.08,742.68,126986.96,90919.04,200.56,91.8,182.45312900693935,31.97778558969296,115.4,66.0,104.45813397677298,12.917444512422232,219.4,66.0,128.9805587757125,65.81101784732232,4780.035421560846,11001.6,14853.6,20.0,486.72,4674351.714631502,17536020.04,67.84,7089328.361487298,74199354.28,17557080.92,7855558.68,14013417.543960571,4388649.563292394,74184225.4,17542940.8,13952.72,8401314.558300849,7676058.746129739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4535534664323766,128.9805587757125,1010.4,1941.48,482063.04,16875.36,229253.444,162704.16170160542,355928.2,57995.92,180335.344,109273.79774078332,0.0,0.0,0.0,0.0,0.0,0.0,182.45312900693935,104.45813397677298,0.0,550.08,742.68,126986.96,90919.04,,,,,
164.08333333333334,164.08333333333334,24.59166666666667,19.279166666666665,57.71666666666667,64.66666666666667,77.69583333333334,77.69583333333334,1702926308.0,0.01027875,0.0,0.0,0.0,0.0,0.0,total,9042.0,42814.2,6.0,67698442.6,212.61233414641984,1.398668488925856,0.4866651518728498,0.9120033370530064,34.9,65.9,9221.9,6158.2,226.0,76.5,184.30250930872597,46.5880571826189,99.5,66.0,78.3263401154311,15.048401468464158,226.0,66.0,118.27258399097738,64.14891805348473,4479.762120011804,698.0,1318.0,20.0,33.1,5524231.7185340775,23211765.6,70.1,8629159.90573248,64692416.0,23234294.8,9196969.5,15589856.862410376,5594780.613174063,67675765.7,23211765.6,20522.8,10124231.705599427,9479577.974321349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5748939614699693,118.27258399097738,501.9,1351.2,1872538.4,144699.4,799843.5442857143,645864.0370285015,4662938.9,1349076.7,2666041.387698413,1323567.7480127737,0.0,0.0,0.0,0.0,0.0,0.0,184.30250930872597,78.3263401154311,0.0,34.9,65.9,9221.9,6158.2,,,,,
175.0,175.0,22.85652173913044,19.213043478260868,56.7304347826087,59.25217391304348,66.33043478260869,66.33043478260869,1702926309.0,0.0104430434782608,0.0,0.0,0.0,0.0,0.0,total,31619.0,21228.0,6.0,50594462.0,5845.293039431274,32.70713953290779,19.1494868662194,13.55765266668838,1271.0,899.0,135988.0,252086.0,147.5,66.0,121.47932256794012,37.9584951602222,178.0,66.0,174.56507803790413,4.485882577881837,226.0,66.0,138.12670205400417,67.40064644931287,4970.5287055492045,25420.0,17980.0,20.0,897.5,2903079.308402586,15108347.5,29.0,5491747.871378026,50594075.5,15108547.5,2372202.0,8699320.682230102,6323571.460205319,50593938.0,15118007.5,9678.5,5809231.46105224,6595642.638369891,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0199553630038072,138.12670205400417,3324.0,501.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.47932256794012,174.56507803790413,0.0,1271.0,899.0,135988.0,252086.0,,,,,
170.04545454545453,170.04545454545453,23.6,19.227272727272727,57.13181818181818,59.90909090909091,76.10909090909091,76.10909090909091,1702926310.0,0.0105922727272727,0.0,0.0,0.0,0.0,0.0,total,11505.62962962963,43318.74074074074,6.0,65500587.88888889,2366.918287334011,14.19641132644044,5.823781760355445,8.372629566084992,381.1851851851852,548.1481481481482,89803.48148148147,65142.92592592593,208.25925925925927,81.92592592592592,190.30325107496745,34.58982849789947,108.4074074074074,66.0,95.45258503806996,13.246454244494547,219.88888888888889,66.0,127.9430586415834,66.16587532396878,4836.20003647872,7623.703703703703,10962.962962962964,20.0,343.962962962963,4241824.42160366,18293039.55555556,74.66666666666667,7210201.253997369,65497033.25925926,18313016.51851852,2876399.1481481483,12720356.55669184,6948622.933154827,65480789.37037037,18297166.14814815,14486.851851851852,7594002.130275912,8217108.623461719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537985817112255,127.9430586415834,920.074074074074,1969.8148148148148,458727.8518518519,24820.85185185185,198847.9305555556,152643.9748004847,2141210.925925926,28271.25925925926,1082931.2958553792,942119.2640760456,0.0,0.0,0.0,0.0,0.0,0.0,190.30325107496745,95.45258503806996,0.0,381.1851851851852,548.1481481481482,89803.48148148147,65142.92592592593,,,,,
169.63636363636363,169.63636363636363,23.75,19.25454545454545,57.127272727272725,58.73636363636364,70.93636363636364,70.93636363636364,1702926311.0,0.0105631818181818,0.0,0.0,0.0,0.0,0.0,total,16405.81818181818,39166.0,6.0,80726690.18181819,4457.740909480728,25.56533875269364,12.086974180732096,13.478364571961542,1082.6363636363635,1206.909090909091,236156.7272727273,163187.63636363635,271.54545454545456,163.72727272727272,219.69563435997708,19.503041201556925,153.36363636363637,66.0,128.340917323103,18.74935529308889,300.09090909090907,66.0,154.95807528953495,81.59450871913657,6938.820760540309,21652.727272727272,24138.18181818182,20.0,909.4545454545456,1804028.8256531488,7999112.636363637,71.18181818181819,2869109.7830720465,77220533.72727273,5358871.090909091,470587.8181818182,2705056.885935311,1680778.6635070315,78037711.81818181,5338873.636363637,10453.454545454546,1582995.047902763,1844583.431889632,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3657069034351368,154.95807528953495,1528.1818181818182,2932.090909090909,1776965.181818182,363034.2727272727,804917.3181818182,504451.8010242676,2025609.7272727275,64730.36363636364,723638.7971763086,580700.3245457794,0.0,0.0,0.0,0.0,0.0,0.0,219.69563435997708,128.340917323103,0.0,1082.6363636363635,1206.909090909091,236156.7272727273,163187.63636363635,,,,,
171.0,171.0,23.35,19.268181818181816,56.96818181818182,58.91818181818182,68.69090909090909,68.69090909090909,1702926312.0,0.0105336363636363,0.0,0.0,0.0,0.0,0.0,total,9042.0,45781.4,6.0,86334477.7,2868.697393584985,17.900573446016686,6.210837434198984,11.689736011817706,545.5,1025.8,152765.0,99138.0,215.0,66.0,199.0426584288633,31.348617765096293,94.6,66.0,79.97116892263156,14.113913669772945,215.0,66.0,123.53710665911416,64.5342651579703,4622.614002886734,10910.0,20516.0,20.0,544.0,5930632.993686995,18325557.6,59.6,8394952.026363501,86334477.7,18348873.1,17179503.6,17790702.29379235,449954.0901343598,86317200.7,18325557.6,3912.9,10668273.04069996,8728046.090595778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.660952073364277,123.53710665911416,502.0,2425.9,53283.9,17262.4,35273.15,18010.75,105448.0,5516.8,33080.33333333333,35737.85843031946,0.0,0.0,0.0,0.0,0.0,0.0,199.0426584288633,79.97116892263156,0.0,545.5,1025.8,152765.0,99138.0,,,,,
169.45454545454547,169.45454545454547,23.68636363636364,19.272727272727277,57.35909090909092,58.63636363636363,67.89545454545454,67.89545454545454,1702926313.0,0.010500909090909,0.0,0.0,0.0,0.0,0.0,total,13472.722222222224,42793.833333333336,6.0,78283306.05555555,2205.1283634064275,13.103565171994031,6.019688655536803,7.083876516457229,454.3611111111111,535.3888888888889,85193.52777777778,81320.80555555556,204.05555555555557,77.94444444444444,184.4421160027516,34.51649159974622,120.19444444444444,66.0,101.8783510025009,13.081550029639692,225.86111111111111,66.0,127.82703784537412,66.1928205559086,4840.298238352969,9087.222222222224,10707.777777777776,20.0,371.69444444444446,5146320.5003019,18127762.416666668,80.11111111111111,7551233.827479141,78280912.69444445,18150879.138888888,11958296.388888888,15433842.373051023,2570465.6158300648,78259536.55555555,18132114.611111112,16068.5,9233871.217981031,8006070.449209673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51824251529018,127.82703784537412,1129.111111111111,1615.138888888889,1086986.5833333333,156818.63888888888,564318.611574074,359923.984435152,2734752.4444444445,23145.88888888889,1204708.3911044977,1199420.844891465,0.0,0.0,0.0,0.0,0.0,0.0,184.4421160027516,101.8783510025009,0.0,454.3611111111111,535.3888888888889,85193.52777777778,81320.80555555556,,,,,
169.3181818181818,169.3181818181818,23.74090909090909,19.263636363636365,57.377272727272725,63.69545454545455,95.65454545454546,95.65454545454546,1702926314.0,0.0104831818181818,0.0,0.0,0.0,0.0,0.0,total,9042.0,46116.5,6.0,76185592.75,80.81071114830868,0.5577040680349579,0.2004652792460484,0.3572387887889093,15.0,26.75,3630.625,2413.125,184.75,79.125,163.61760752688173,40.16141431585589,81.125,66.0,72.4796511627907,7.369235442155261,184.75,66.0,107.02971698113208,52.60742708617167,2977.80902011392,300.0,535.0,20.0,13.625,7620662.687815657,27195707.0,70.5,11217896.350724088,72433133.875,27223128.0,14296350.375,22388327.17436594,5785650.200147433,76158421.125,27195707.0,27210.375,13421279.148391811,12004960.12073617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6061827956989247,107.02971698113208,502.0,1143.125,808127.875,3886.0,197238.5357142857,271345.48519622313,692062.0,7403.0,111380.6953125,166951.4641672712,0.0,0.0,0.0,0.0,0.0,0.0,163.61760752688173,72.4796511627907,0.0,15.0,26.75,3630.625,2413.125,,,,,
166.5909090909091,166.5909090909091,24.08636363636364,19.263636363636365,57.34090909090909,58.18181818181818,66.07272727272728,66.07272727272728,1702926316.0,0.0104104545454545,0.0,0.0,0.0,0.0,0.0,total,9042.0,45132.0,6.0,85069859.0,166.19282277169404,1.069709072869158,0.364406387460922,0.7053026854082362,31.0,60.0,8496.0,5642.0,281.0,66.0,274.06451612903226,37.987209633422815,124.0,66.0,94.03333333333332,28.98388441109224,281.0,66.0,155.36263736263737,91.24348737662712,8325.373988648715,620.0,1200.0,20.0,30.0,945220.6555555556,10867915.0,194.0,1877118.0731628067,85069859.0,10896096.0,134899.0,2835661.966666667,2307411.59065471,85050200.0,10867915.0,18960.0,1441528.813559322,2158661.1638834523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.935483870967742,155.36263736263737,502.0,501.0,6611249.0,573192.0,2708565.4444444445,1813514.826278892,9366971.0,186779.0,2495377.5384615385,2393961.4304727577,0.0,0.0,0.0,0.0,0.0,0.0,274.06451612903226,94.03333333333332,0.0,31.0,60.0,8496.0,5642.0,,,,,
