Src IP,Src Port,Dst IP,Dst Port,Protocol,time,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.50.75.153,9042,201.54.158.2,37262,6,2023-07-19 14:12:05,90037753.0,1428,1636,107924,368624,92.0,66.0,75.57703081232494,5.948573176534489,562.0,66.0,225.320293398533,119.49415635234597,5292.757583588298,34.030169544546496,29394.97975840679,40202.67960695017,465382.0,-474.0,89958672.0,63040.41485634197,54381.116737088196,465382.0,22.0,89966085.0,55025.12844036697,55301.83816470964,532601.0,2.0,0,0,0,0,28560,32720,15.860013743346084,18.170155801200416,66,562,155.5313315926893,114.98046291100707,13220.506851229471,1,0,0,0,0,0,0,1.145658263305322,155.5313315926893,0.0,0.0,0.0,0.0,0.0,0.0,3131,507,1041,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,37276,10.50.75.153,9042,6,2023-07-19 14:12:06,90002734.0,1474,1106,296428,83434,562.0,66.0,201.1044776119403,124.8458966244677,92.0,66.0,75.4376130198915,6.029928019084959,4220.560677634526,28.6657958634901,34898.307095773554,54778.800591950385,618671.0,2.0,90002734.0,61101.65241004752,69948.1863486568,627649.0,2.0,89903970.0,81361.05882352941,81234.52146109332,698132.0,153.0,0,0,0,0,29480,22120,16.37728027239706,12.288515591093043,66,562,147.23333333333332,113.08469682645281,12788.148656330748,1,0,0,0,0,0,0,0.7503392130257802,147.23333333333332,0.0,0.0,0.0,0.0,0.0,0.0,507,3131,799,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,37304,10.50.75.153,9042,6,2023-07-19 14:12:06,90004679.0,1154,798,222980,60351,562.0,66.0,193.22357019064125,124.3873036776525,92.0,66.0,75.62781954887218,5.735006867209152,3147.958563354245,21.68776136627297,46132.587903639156,81569.030854533,801779.0,3.0,90004679.0,78061.30008673026,101245.36891602517,882277.0,3.0,89906546.0,112806.20577164367,121703.35162411243,804677.0,274.0,0,0,0,0,23080,15960,12.821555643790475,8.866205722482494,66,562,145.14907786885246,111.81517339430661,12502.633001198854,1,0,0,0,0,0,0,0.6915077989601387,145.14907786885246,0.0,0.0,0.0,0.0,0.0,0.0,507,3089,591,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,37292,6,2023-07-19 14:12:06,90013923.0,334,481,25177,91514,79.0,66.0,75.38023952095809,5.827024995820006,314.0,66.0,190.25779625779626,123.99973202023246,1296.366118828084,9.05415487779596,110582.214987715,232126.04889544396,1773130.0,4.0,89901136.0,269973.38138138136,327545.4180857774,1812164.0,248.0,89974762.0,187447.42083333334,282237.43048497377,1773130.0,4.0,0,0,0,0,6680,9620,3.7105370910231295,5.34361778677283,66,314,143.17914110429447,110.81708714891523,12280.426804170274,1,0,0,0,0,0,0,1.4401197604790419,143.17914110429447,0.0,0.0,0.0,0.0,0.0,0.0,3081,507,241,20,711800.0,17988.613305829516,737041.0,696431.0,497596.85714285716,289462.24397686555,1166380.0,299587.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,37314,6,2023-07-19 14:12:06,90200271.0,208,254,15366,48012,79.0,66.0,73875,6.352902879786531,314.0,66.0,189.0236220472441,123.99615593272789,702.6364699059496,5.121935830991018,195662.19305856834,455088.10173190845,3467973.0,15.0,87902676.0,424650.60869565216,613985.795429027,3507516.0,280.0,90161169.0,356368.25691699603,569372.6215037188,3467973.0,353.0,0,0,0,0,4160,5080,2.30597976806522,2.815956062925798,66,314,137.1818181818182,108.41152084183521,11753.057851239671,1,0,0,0,0,0,0,1.2211538461538463,137.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1272,507,126,20,997207.6,645165.9097860332,2431233.0,15226.0,719467.9411764706,676515.5497221184,2016347.9999999998,49568.0,NeedManualLabel
10.50.75.153,7000,201.54.158.2,36118,6,2023-07-19 14:12:10,90502395.0,185,185,12210,31373,66.0,66.0,66.0,0.0,212.0,133.0,169.5837837837838,33.54826707179997,481.56736625588746,4.088289597197952,245263.7940379404,430280.00045065617,2905702.0,-29.0,89847703.0,488302.73369565216,501182.8146188814,2905734.0,25.0,90406337.0,491338.7880434783,500487.4949791493,2905731.0,5.0,0,0,0,0,3700,3700,2.044144798598976,2.044144798598976,66,212,117.7918918918919,56.966158177481354,3245.143177501826,1,0,0,0,0,0,0,1.0,117.7918918918919,0.0,0.0,0.0,1097.764705882353,10.588235294117647,304.14167558758,3111,507,0,20,530131.1666666666,306667.671692239,889781.0,68971.0,760811125,554612.1384676045,1800993.0,11726.0,NeedManualLabel
10.50.114.54,7000,10.50.75.153,43916,6,2023-07-19 14:12:10,90481953.0,165,165,10890,27462,66.0,66.0,66.0,0.0,212.0,134.0,166.43636363636364,30.856322157377893,423.86353000139155,3.64713613111335,275021.1337386018,448931.89537806174,2976409.0,4.0,89844712.0,547833.6097560975,528236.053005979,3000474.0,4.0,90383367.0,551118.0914634146,527327.8966221923,3000501.0,162.0,0,0,0,0,3300,3300,1.823568065556675,1.823568065556675,66,212,116.21818181818182,54.753283861919286,2997.9220936639113,1,0,0,0,0,0,0,1.0,116.21818181818182,0.0,0.0,0.0,781.2352941176471,7.764705882352941,337.90237249649226,3098,507,0,20,555029.5,200713.6674874185,722513.0,227166.0,649565875,594189.261934789,1807677.0,8913.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,37320,6,2023-07-19 14:12:13,90722438.0,131,141,9556,26666,79.0,66.0,72.94656488549619,6.484641840768215,314.0,66.0,189.12056737588654,123.99688140537909,399.2617570528693,2.9981557594384753,334769.1439114391,847486.0721837654,5097788.0,4.0,85648492.0,658834.5538461539,1074763.3082142968,5140513.0,296.0,90634638.0,647390.2714285714,1092381.1608175628,5097788.0,4.0,0,0,0,0,2620,2820,1.4439647223766188,1.5541910370618568,66,314,133.1691176470588,106.58347702947226,11360.03757569204,1,0,0,0,0,0,0,1.0763358778625953,133.1691176470588,0.0,0.0,0.0,0.0,0.0,0.0,501,507,70,20,1899436.75,1111628.1558357037,3408305.0,712643.0,1352885.4666666666,1284442.3533064646,4034223.0,13571.0,NeedManualLabel
201.54.158.2,51308,10.50.75.153,9042,6,2023-07-19 14:12:13,90694898.0,29,40,2663,66174,476.0,66.0,91.82758620689656,77.32513931468648,2862.0,66.0,1654.35,1271.7898912556273,758.9952854900394,0.7607925199937928,1333748.5,6156225.288836672,30007338.0,3.0,90694898.0,3239103.5,9266589.894997533,30007338.0,3.0,60654800.0,1555251.282051282,6623377.337945511,30045957.0,15.0,0,0,0,0,580,800,0.3197533779684057,0.4410391420253872,66,2862,997.6376811594203,1238.9598602826989,1535021.5353917247,1,0,0,0,0,0,0,1.3793103448275863,997.6376811594203,0.0,0.0,0.0,21067.333333333332,9.333333333333334,1373120.7091335708,64860,501,9,20,0.0,0.0,0.0,0.0,15025030.0,14982308.0,30007338.0,42722.0,NeedManualLabel
201.54.158.2,51326,10.50.75.153,9042,6,2023-07-19 14:12:14,90026685.0,1401,1075,282140,80988,562.0,66.0,201.38472519628837,125.83937631670275,132.0,66.0,75.33767441860465,6.384313930181773,4033.559605132634,27.502956484513454,36374.41818181818,95689.01376147267,3981478.0,1.0,90026685.0,64304775,124918.939581709,3981478.0,1.0,89987731.0,83787.45903165736,143970.61704231324,4026271.0000000005,150.0,0,0,0,0,28020,21500,15.56205251809505,11.940903966418402,66,562,146.65912762520193,113.49478204205555,12881.065550773696,1,0,0,0,0,0,0,0.7673090649536045,146.65912762520193,0.0,0.0,0.0,0.0,0.0,0.0,64860,3073,760,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,51312,10.50.75.153,9042,6,2023-07-19 14:12:14,90069049.0,1595,1377,356927,104276,562.0,66.0,223.77868338557994,120.73155505387705,172.0,66.0,75.72694262890342,6.71568744265992,5120.549235509303,32.99690662882429,30316.07169303265,74503.96062221396,3398406.0,3.0,90069049.0,56505.0495608532,100801.00149832798,3398406.0,3.0,89990995.0,65400.432412790695,107101.02450237857,3437429.0,120.0,0,0,0,0,31900,27540,17.708635959951124,15.288270668873166,66,562,155.18270524899057,115.29910746715261,13293.884182722006,1,0,0,0,0,0,0,0.8633228840125392,155.18270524899057,0.0,0.0,0.0,0.0,0.0,0.0,64860,3089,1013,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,51334,10.50.75.153,9042,6,2023-07-19 14:12:14,90342867.0,1076,740,206874,56045,562.0,66.0,192.26208178438662,125.6783086339631,132.0,66.0,75.73648648648648,6.137568722009144,2910.2352928427654,20.101199577826105,49775.68429752066,125498.6365242806,4073011.0,2.0,90342867.0,84039.87627906977,159292.6352970577,4073011.0,2.0,89886286.0,121632.32205683355,190705.83886955568,4116628.0000000005,121.0,0,0,0,0,21520,14800,11.910182128711943,8.191017449114161,66,562,144.77918502202644,112.4830247917265,12652.430866296161,1,0,0,0,0,0,0,0.6877323420074349,144.77918502202644,0.0,0.0,0.0,0.0,0.0,0.0,64860,2897,546,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,51338,10.50.75.153,9042,6,2023-07-19 14:12:14,90404548.0,717,466,136308,35504,562.0,66.0,190.10878661087867,124.49031102000761,132.0,66.0,76.18884120171674,6.045851621827334,1900.4796086143806,13.085624851528486,76484.35448392555,180903.66228961662,4168504.0000000005,-41.0,90404548.0,126263.33519553073,223318.79827611515,4168504.0000000005,2.0,89884277.0,193299.5204301075,269406.26054226706,4210389.0,49.0,0,0,0,0,14340,9320,7.931016921847781,5.154607929680705,66,562,145.2341504649197,111.82936728904508,12505.807388268147,1,0,0,0,0,0,0,0.6499302649930265,145.2341504649197,0.0,0.0,0.0,0.0,0.0,0.0,64860,1322,360,20,0.0,0.0,0.0,0.0,2280073.5,1888430.5000000002,4168504.0000000005,391643.0,NeedManualLabel
201.54.158.2,51352,10.50.75.153,9042,6,2023-07-19 14:12:14,91099868.0,468,341,89122,25642,562.0,66.0,190.43162393162393,126.83914380677736,132.0,66.0,75.19648093841643,6.911640861985082,1259.7603324738077,8.880364129616522,112747.28836633664,268715.3174978541,4169830.0,-59.0,91099868.0,195074.66381156316,334301.2492992656,4169830.0,3.0,89882363.0,264359.8911764706,383121.98297863983,4217022.0,17.0,0,0,0,0,9360,6820,5.13721929871512,3.7431448309014015,66,562,141.85908529048208,112.09363876387665,12564.983851326471,1,0,0,0,0,0,0,0.7286324786324786,141.85908529048208,0.0,0.0,0.0,0.0,0.0,0.0,64860,501,234,20,1296076.25,1151314.0135118167,3120305.0,5149.0,949011.4285714285,1352918.2342774936,4169830.0,17294.0,NeedManualLabel
201.54.158.2,51372,10.50.75.153,9042,6,2023-07-19 14:12:14,91126269.0,257,208,48164,15447,314.0,66.0,187.40856031128405,123.41231549337783,132.0,66.0,74.26442307692308,7.540422073848066,698.0533790975246,5.102809597087751,196392.82112068965,488253.7753904702,4176336.0,5.0,91126269.0,355961.98828125,616486.2559738666,4176336.0,5.0,89877688.0,434191.729468599,679727.5123352326,4218144.0,286.0,0,0,0,0,5140,4160,2.8202625084979616,2.28254708858979,66,314,136.7978494623656,107.74073817290216,11608.066662041854,1,0,0,0,0,0,0,0.8093385214007782,136.7978494623656,0.0,0.0,0.0,0.0,0.0,0.0,64860,501,128,20,1321773.857142857,1034670.4463251542,3015203.0,1586.0,1042328.5,1094859.6242669271,4176336.0,90462.0,NeedManualLabel
201.54.158.2,51360,10.50.75.153,9042,6,2023-07-19 14:12:14,92991458.0,114,107,21118,7858,562.0,66.0,185.24561403508773,126.96363351428342,132.0,66.0,73.4392523364486,8.886803794615355,311.5985126289772,2.3765623719976516,422688.44545454544,1066959.7855610508,5271000.0,14.0,92991458.0,822933.2566371681,1376249.2307788888,5271000.0,424.0,89875267.0,847879.8773584906,1412578.8425565257,5310802.0,339.0,0,0,0,0,2280,2140,1.2259190516186982,1.1506433203789537,66,562,131.1131221719457,107.1234787152751,11475.439692061997,1,0,0,0,0,0,0,0.9385964912280702,131.1131221719457,0.0,0.0,0.0,0.0,0.0,0.0,64860,501,56,20,2581448.25,1264298.5944370253,4064072.0000000005,584569.0,2119178.75,1345428.0750320773,4216869.0,30406.0,NeedManualLabel
201.54.158.2,51376,10.50.75.153,9042,6,2023-07-19 14:12:14,95991747.0,77,74,13964,5433,314.0,66.0,181.35064935064935,121.81258398236803,132.0,66.0,73.41891891891892,9.550727659778794,202.06945499179216,1.5730518999721923,639944.98,1522773.604794814,6077834.0,7.0,95991747.0,1263049.3026315789,1948581.4517611875,6077834.0,7.0,89875418.0,1231170.1095890412,1919672.522733654,5316038.0,256.0,0,0,0,0,1540,1480,0.8021522933633034,0.770899606608889,66,314,128.4569536423841,102.57884934254993,10522.420332441558,1,0,0,0,0,0,0,0.961038961038961,128.4569536423841,0.0,0.0,0.0,0.0,0.0,0.0,64860,501,38,20,2515272.0,1573445.2175307851,4018316.9999999995,307098.0,1613892.2,1481672.8370189418,4264322.0,99198.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,37336,6,2023-07-19 14:12:14,95470589.0,67,68,4864,12920,79.0,66.0,72.59701492537313,6.499275967694774,314.0,66.0,190.0,124.0,186.277262833269,1.414048047823398,712467.0820895522,1734883.6479910407,11178256.0,13.0,84253492.0,1276568.0606060605,1928886.1928569973,5542927.0,400.0,95360178.0,1423286.2388059702,2239721.4529467393,11178256.0,145.0,0,0,0,0,1340,1360,0.7017868089197606,0.7122612389036376,66,314,131.73333333333332,105.88478714219598,11211.58814814815,1,0,0,0,0,0,0,1.0149253731343284,131.73333333333332,0.0,0.0,0.0,0.0,0.0,0.0,501,507,34,20,2254927.0,1523844.876283508,4164922.0,269678.0,2019796.4,1991911.755815513,5674234.0,101367.0,NeedManualLabel
10.50.75.153,7000,201.54.158.2,52936,6,2023-07-19 14:12:18,93295009.0,128,128,8448,21246,66.0,66.0,66.0,0.0,212.0,134.0,165.984375,33.88837014167803,318.28069173561045,2.743983871634548,365862.6705882353,677312.6607503472,4599880.0,-28.0,88695129.0,698386.842519685,731829.3076413769,2907990.0,28.0,93200118.0,733859.1968503937,807034.1446647742,4599910.0,4.0,0,0,0,0,2560,2560,1.371991935817274,1.371991935817274,66,212,115.9921875,55.438521142476766,3073.4296264648438,1,0,0,0,0,0,0,1.0,115.9921875,0.0,0.0,0.0,805.75,7.916666666666667,307.1095918148576,3085,507,0,20,1152672.7777777778,476971.22309673467,1893880.0,412212.0,1069566.7857142857,675454.9926790278,2596029.0,175088.0,NeedManualLabel
10.50.88.60,7000,10.50.75.153,42054,6,2023-07-19 14:12:18,93270900.0,124,124,8184,20762,66.0,66.0,66.0,0.0,212.0,134.0,167.43548387096774,32.74639648618432,310.343311793925,2.6589214856938233,377614.97975708504,681982.6040041602,4672014.0,60.0,88598886.0,720316.1463414634,746998.8181489838,3000445.0,60.0,91375336.0,742888.9105691056,821170.537825419,4696232.0,87.0,0,0,0,0,2480,2480,1.3294607428469116,1.3294607428469116,66,212,116.71774193548387,55.75349844134924,3108.452588449532,1,0,0,0,0,0,0,1.0,116.71774193548387,0.0,0.0,0.0,669.0,6.615384615384615,327.93040620724713,3111,507,0,20,1146776.2857142857,495669.9391426039,1615355.0,282339.0,1058287.3333333333,839220.3404094118,2774965.0,8186.000000000001,NeedManualLabel
201.54.158.2,38304,10.50.75.153,7199,6,2023-07-19 14:13:16,44.0,1,1,74,54,74.0,74.0,74.0,0.0,54.0,54.0,54.0,0.0,2909090.909090909,45454.545454545456,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,22727.272727272728,22727.272727272728,54,74,64.0,10.0,100.0,1,0,0,0,0,0,0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64860,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,46518,10.50.75.153,9042,6,2023-07-19 14:12:20,64003876.00000001,1187,997,265098,75591,562.0,66.0,223.33445661331086,121.14844376240524,92.0,66.0,75.81845536609829,5.79749716181799,5322.943254249164,34.12293342984415,29319.22858451672,39403.06087791022,534267.0,2.0,64003699.0,53966.01939291737,53172.39255648466,578140.0,2.0,64003823.0,64260.86646586345,54345.741008586214,534299.0,88.0,0,0,0,0,23740,19940,18.545751822905224,15.577181606938929,66,562,155.99313186813185,115.7208077908168,13391.305355759167,1,0,0,0,0,0,0,0.8399326032013479,155.99313186813185,0.0,0.0,0.0,0.0,0.0,0.0,507,3207,749,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,46532,10.50.75.153,9042,6,2023-07-19 14:12:20,64069525.0,801,555,154298,41960,314.0,66.0,192.63171036204744,123.97206984063098,79.0,66.0,75.6036036036036,5.711185925155889,3063.2036057704504,21.16450839927407,47283.782287822876,81026.11921936732,840711.0,2.0,64069356.0,80086695,99922.20263457204,879749.0,2.0,64069493.0,115648.90433212997,120714.75157648778,846214.0,262.0,0,0,0,0,16020,11100,12.50204367833225,8.66246472094182,66,314,144.7330383480826,111.36962217443235,12403.192743275815,1,0,0,0,0,0,0,0.6928838951310862,144.7330383480826,0.0,0.0,0.0,0.0,0.0,0.0,507,3114,409,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,46548,10.50.75.153,9042,6,2023-07-19 14:12:23,61722969.0,536,370,102584,27943,562.0,66.0,191.38805970149255,124.91423388700954,92.0,66.0,75.52162162162162,5.833808043573446,2114.7232888294793,14.67849027158755,68202.17569060774,132288.06151604952,1260095.0,3.0,61722865.0,115369.84112149532,160457.62662465672,1260095.0,3.0,61722475.0,167269.57994579946,193687.88771038948,1299188.0,314.0,0,0,0,0,10720,7400,8.68396333948226,5.994526932105291,66,562,144.06953642384107,111.75300253363123,12488.733575281787,1,0,0,0,0,0,0,0.6902985074626866,144.06953642384107,0.0,0.0,0.0,0.0,0.0,0.0,507,3098,270,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,46530,10.50.75.153,9042,6,2023-07-19 14:12:20,64099335.99999999,1037,798,207570,59961,562.0,66.0,200.1639344262295,125.01420606313698,92.0,66.0,75.1390977443609,6.081068876824339,4173.693780540879,28.627441632156692,34950.564885496184,52708.886044847844,682944.0,2.0,64099158.0,61871.774131274135,67529.42833597324,721240.0,2.0,64099295.0,80425.71518193225,78325.38694834334,682944.0,102.0,0,0,0,0,20740,15960,16.178014698935417,12.449426933221275,66,562,145.79346049046322,112.64830544743049,12689.640720177596,1,0,0,0,0,0,0,0.7695274831243973,145.79346049046322,0.0,0.0,0.0,0.0,0.0,0.0,507,3131,558,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,46540,6,2023-07-19 14:12:23,61629181.0,242,332,18130,62832,79.0,66.0,74.91735537190083,6.033771043546666,314.0,66.0,189.25301204819277,123.99775001587672,1313.6958610564693,9.31376972217106,107555.21116928446,213574.92804959972,1669095.0,-45.0,61629181.0,255722.7427385892,299210.7027405573,1707964.0,25.0,61590525.0,186074.09365558912,258312.58737669946,1669095.0,3.0,0,0,0,0,4840,6640,3.9267112765947676,5.387058445576293,66,314,141.0487804878049,109.9830730890377,12096.27636610861,1,0,0,0,0,0,0,1.371900826446281,141.0487804878049,0.0,0.0,0.0,0.0,0.0,0.0,3089,507,166,20,298824.5,212565.5,511390.0,86259.0,630514.3333333334,739467.1124822854,1669095.0,5252.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,46542,6,2023-07-19 14:12:23,61127218.0,154,194,11425,36612,79.0,66.0,74.18831168831169,6.276910358059141,314.0,66.0,188.72164948453607,123.99341038926065,785.8528749009974,5.6930449542133585,176159.12968299713,395251.9830171421,3175986.0,14.0,61127218.0,399524.3006535948,544306.2923457745,3215703.0,346.0,61088606.0,316521.274611399,489641.35067185,3175986.0,501.00000000000006,0,0,0,0,3080,3880,2.519335985485222,3.173708968728137,66,314,138.03735632183907,108.73981012331521,11824.346305654644,1,0,0,0,0,0,0,1.2597402597402598,138.03735632183907,0.0,0.0,0.0,0.0,0.0,0.0,3073,507,97,20,996611.6666666666,796594.8603582766,2012427.0000000002,25098.0,941579875,662323.6077285856,1939288.0,86811.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,46558,6,2023-07-19 14:12:31,53487025.0,39,38,2821,6972,79.0,66.0,72.33333333333333,6.49786289653931,314.0,66.0,183.47368421052633,123.82813574554075,183.09113284950882,1.439601473441456,703776.6447368421,1719381.3239953318,10272791.0,11.0,53487025.0,1407553.2894736843,2246911.255201517,10311666.0,369.0,53200972.0,1437864.1081081082,2242033.7216024008,10272791.0,12138.0,0,0,0,0,780,760,0.7291487982365816,0.7104526752048744,66,314,127.18181818181819,103.32494792752951,10676.044864226684,1,0,0,0,0,0,0,0.9743589743589743,127.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,501,507,19,20,3905910.3333333335,3186316.53414925,8296170.999999999,831503.0,2820587.6666666665,2809991.717705806,8031143.0,39318.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,46564,6,2023-07-19 14:12:28,55881597.0,87,92,6353,17232,79.0,66.0,73.02298850574712,6.478926070179871,314.0,66.0,187.30434782608697,123.97069597028677,422.05307768852776,3.203201225619948,313941.5561797753,770919.9743133544,4494596.0,14.0,55881597.0,649786.0116279069,1032582.9241689343,4533004.0,254.0,55789382.0,613070.1318681319,992570.544764033,4494596.0,270.0,0,0,0,0,1740,1840,1.556863165524779,1.6463380600951687,66,314,131.75977653631284,105.74462413243972,11181.925532910955,1,0,0,0,0,0,0,1.0574712643678161,131.75977653631284,0.0,0.0,0.0,0.0,0.0,0.0,1758,507,47,20,1689310.0,1075286.9705492577,3134669.0,112573.0,1457890.1,1166509.3897781062,3426742.0,198563.0,NeedManualLabel
201.54.158.2,40790,10.50.75.153,9042,6,2023-07-19 14:12:40,90017458.0,1632,1389,366128,105244,314.0,66.0,224.34313725490196,119.14927160285524,92.0,66.0,75.76961843052555,5.807958461961778,5236.4509115554,33.56015674203997,29807.105298013244,42315.56275385768,572241.0,1.0,90017458.0,55191.57449417535,56802.27112748361,605887.0,1.0,89978329.0,64825.885446685876,58340.4821369991,572273.0,57.0,0,0,0,0,32640,27780,18.129816551807092,15.430340190232876,66,314,156.0317775571003,114.75000957257691,13167.564696906493,1,0,0,0,0,0,0,0.8511029411764706,156.0317775571003,0.0,0.0,0.0,0.0,0.0,0.0,507,3117,1042,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,40792,10.50.75.153,9042,6,2023-07-19 14:12:40,90017503.0,1422,1066,286300,80456,562.0,66.0,201.33614627285513,124.87395986504968,92.0,66.0,75.47467166979362,5.993884949440856,4074.2743108526347,27.639069259674976,36195.21632488943,56667.00799429222,689810.0,3.0,90017503.0,63347.99648135116,71708.59001256204,715789.0,3.0,89978372.0,84486.73427230047,83567.12660081823,779555.0,165.0,0,0,0,0,28440,21320,15.796927848576292,11.842141411098684,66,562,147.40996784565917,113.1678139439863,12806.9541128607,1,0,0,0,0,0,0,0.749648382559775,147.40996784565917,0.0,0.0,0.0,0.0,0.0,0.0,507,3114,772,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,40814,10.50.75.153,9042,6,2023-07-19 14:12:40,90021130.0,745,508,141922,38390,562.0,66.0,190.4993288590604,124.66299402824595,79.0,66.0,75.57086614173228,5.728855133406873,2002.9964076211886,13.918954361048344,71901.86102236422,136239.6004390038,1017940.0000000001,3.0,90021130.0,120996.14247311828,165240.6251405586,1017940.0000000001,3.0,89982469.0,177480.21499013808,195306.48118920176,1057774.0,136.0,0,0,0,0,14900,10160,8.275834795675193,5.643119565373152,66,562,143.90422984836394,111.52346500299561,12437.483246274385,1,0,0,0,0,0,0,0.6818791946308724,143.90422984836394,0.0,0.0,0.0,0.0,0.0,0.0,507,3089,373,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,40800,10.50.75.153,9042,6,2023-07-19 14:12:40,90104738.0,1094,707,209844,53864,314.0,66.0,191.81352833638024,123.98673765759442,79.0,66.0,76.18670438472418,5.353336415699601,2926.682945351886,19.987850139467696,50058.18777777778,89120.42617005664,875507.0,2.0,90104738.0,82438.00365965233,109636.11256993464,922112.0,2.0,89906896.0,127346.87818696884,130701.14999065749,875507.0,247.0,0,0,0,0,21880,14140,12.14142590370775,7.846424235759945,66,314,146.42309827873405,111.97015049782267,12537.314602505057,1,0,0,0,0,0,0,0.6462522851919561,146.42309827873405,0.0,0.0,0.0,0.0,0.0,0.0,507,3098,555,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.50.75.153,9042,201.54.158.2,40774,6,2023-07-19 14:12:41,90158200.0,5,6,645,423,171.0,66.0,129.0,51.43928459844674,75.0,66.0,70.5,4.5,11.845844304788695,0.12200775969351652,9015820.0,13738060.11316739,30001162.0,47.0,60118313.0,15029578.25,15019964.408599116,30059824.0,452.0,90101106.0,18020221.2,14673452.361356648,30001162.0,38532.0,0,0,0,0,100,120,0.05545807258796205,0.06654968710555446,66,171,97.0909090909091,45.41216205830678,2062.2644628099174,1,0,0,0,0,0,0,1.2,97.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,501,654,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
201.54.158.2,40820,10.50.75.153,9042,6,2023-07-19 14:12:40,90797945.0,413,295,78842,22161,314.0,66.0,190.9007263922518,123.99672855348362,79.0,66.0,75.12203389830509,5.9476834344254605,1112.3930172648732,7.7975333032041645,128427.07920792079,296732.1015834572,2761358.0,3.0,90797945.0,220383.36165048543,365615.29235115054,2761358.0,3.0,89495299.0,304405.7789115646,418348.6746414209,2800059.0,342.0,0,0,0,0,8260,5900,4.5485610935357625,3.2489722096684015,66,314,142.659604519774,110.64216105641387,12241.687803233426,1,0,0,0,0,0,0,0.7142857142857143,142.659604519774,0.0,0.0,0.0,0.0,0.0,0.0,507,3073,208,20,734324.0,528811.2188303119,1695699.0,298520.0,616878.25,420285.4724731007,1358749.0,184963.0,NeedManualLabel
