time,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
2023-07-19 13:47:48,31.0,1.0,1.0,66.0,66.0,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,4258064.516129032,64516.12903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,32258.06451612903,32258.06451612903,66.0,66.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,504.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 13:47:51,53120926.0,39.0,38.0,2821.0,6972.0,79.0,66.0,72.33333333333333,6.49786289653931,314.0,66.0,183.47368421052636,123.82813574554076,184.35296101577748,1.4495229243556484,698959.552631579,1532259.819651615,5014364.0,2.0,53120926.0,1397919.105263158,1960355.8783542044,5059998.0,309.0,52886350.0,1429360.810810811,1946174.2397654532,5014364.0,2.0,0.0,0.0,0.0,0.0,780.0,760.0,0.7341739486996142,0.7153489756560344,66.0,314.0,127.1818181818182,103.32494792752952,10676.044864226684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589745,127.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,19.0,20.0,531385.0,232440.2046046825,705330.0,202855.0,1099139.5,1612505.4080490966,4658980.0,10687.0
2023-07-19 13:48:00,64929097.99999999,458.0,349.0,87020.0,26024.0,314.0,66.0,190.0,124.0,79.0,66.0,74.567335243553,6.1624771797357285,1741.0375853365467,12.428942105433222,80557.19354838709,162520.64067389825,1760763.0,3.0,64928660.0,142075.84245076586,200885.44850959955,1760763.0,3.0,64928677.0,186576.658045977,234157.2153071221,1805531.0,222.0,0.0,0.0,0.0,0.0,9160.0,6980.0,7.053848183752684,5.375093921680539,66.0,314.0,140.07930607187112,109.6048830554789,12013.230389605204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7620087336244541,140.07930607187112,0.0,0.0,0.0,0.0,0.0,0.0,507.0,3073.0,229.0,20.0,0.0,0.0,0.0,0.0,1063296.5,354868.5,1418165.0,708428.0
2023-07-19 13:48:01,64462742.2,522.6,578.6,69400.8,91364.8,178.2,66.0,101.53044734899835,29.43004349400519,319.2,66.0,168.76358431360478,100.43821306842014,2488.911204362181,17.049798335590644,94971.12028213756,204947.61933976202,1745259.0,2.4,64462714.8,203763.39819903867,283985.6574855774,1797366.4,214.0,64313343.0,179922.6896671073,262479.3865059274,1764016.0,64.8,0.0,0.0,0.0,0.0,10452.0,11572.0,8.090831202937979,8.958967132652663,66.0,413.2,142.1392958188573,110.27957234507605,12169.160864299827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1703484364464274,142.1392958188573,0.0,0.0,0.0,0.0,0.0,0.0,2577.0,1033.6,337.8,20.0,361975.7428571429,233249.95783598535,705394.4,71905.2,286845.9757575757,328669.9259435809,1141876.6,8594.4
2023-07-19 13:48:03,90093118.0,160.5,160.5,10593.0,26993.0,66.0,66.0,66.0,0.0,212.0,127.0,168.11988702765876,32.6037109833438,417.18708864165154,3.5629524994767943,282534.80100255786,499293.10621899203,4051082.0,-9.0,89155525.0,560942.6437080868,594575.1627795927,4063248.0,15.5,89993684.5,566227.7284418147,594189.1310269929,4063122.5,57.5,0.0,0.0,0.0,0.0,3210.0,3210.0,1.7814762497383971,1.7814762497383971,66.0,212.0,117.05994351382938,56.03344237133152,3140.833990020888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.05994351382938,0.0,0.0,0.0,883.6893382352941,4941.205882352941,292.05713259650986,3104.5,507.0,0.0,20.0,1036338.2142857142,835145.0872402475,2928017.0,411858.0,861413.4545454546,681792.48704591,2656582.0,98055.0
2023-07-19 13:48:04,64474653.0,758.0,1003.5,57339.5,205235.0,92.0,66.0,75.66253903866173,5.7166818644009725,562.0,66.0,203.649945351678,123.47848500720508,4071.107218848123,27.31234257521389,16177206.148915187,53612.07077716979,586228.5,2.0,64474653.0,87806.64400089989,78138.09047427731,608465.0,225.0,64428590.5,64999.18407569581,70387.2190569641,656140.0,2.0,0.0,0.0,0.0,0.0,15160.0,20070.0,11.751871276902968,15.560471298310922,66.0,562.0,148.72888013943094,112.98623645545695,12766.421653611073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3398122554474639,148.72888013943094,0.0,0.0,0.0,0.0,0.0,0.0,3122.5,507.0,560.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 13:48:05,74727190.4,248.8,323.2,18165.4,60062.4,73.8,66.0,71.32110697425848,3.6162405033484233,273.2,93.2,180.5447878109298,87.65824795080177,1163.5633896223958,8.4318304051645,187860.5092631059,342874.3793873531,2377800.0,-3.4,74351201.8,393039.18194074725,432535.43576230016,2426052.4,165.4,74647488.2,362410.25564064167,411124.86555415136,2382666.6,25.2,0.0,0.0,0.0,0.0,4976.0,6464.0,3.6341216120390505,4.797708793125452,66.0,273.2,131.17805686875792,88.23412911519354,8491.224048494349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2174123644236765,131.17805686875792,0.0,0.0,0.0,309.5809523809524,3.0595238095238093,121.88872651093592,3089.6,507.0,134.2,20.0,425447.7396825397,385937.68071793864,1229307.2,37717.4,490382.16172161174,464640.7490249374,1430201.4,43123.0
2023-07-19 13:48:07,59749821.666666664,87.66666666666667,85.0,11911.0,10634.0,157.33333333333334,66.0,111.03703703703702,45.661967481057246,235.66666666666666,66.0,146.74796380090496,84.69419343624375,373.4248714230677,2.860985724307785,451156.66441448365,1063273.4847704845,6464584.0,7.0,59749777.666666664,906945.2889806173,1383188.3394183752,6494704.666666667,252.66666666666666,59576307.666666664,912208.8166563854,1379967.8115146172,6494228.666666667,291.3333333333333,0.0,0.0,0.0,0.0,1753.3333333333333,1700.0,1.4520581280239144,1.4089275962838705,66.0,314.0,129.44200244200246,104.57925372464531,10938.532595052484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814814814814815,129.44200244200246,0.0,0.0,0.0,0.0,0.0,0.0,975.0,1362.3333333333333,43.333333333333336,20.0,2514321.1055555553,1071014.5617973593,3994156.6666666665,1500211.0,1917005.022222222,1471346.0632328726,4430952.666666667,43350.0
2023-07-19 13:48:08,91288763.75,641.5,459.0625,128025.5,34894.4375,469.0,66.0,191.03270882452705,123.78250783475659,137.0,66.0,75.08337711590409,7.448628255740364,1805.2285277429683,12.191423024759853,276216.11468554597,658636.2155343605,6034239.9375,-4.4375,91288763.75,531066.5224513093,836074.5232816772,6034239.9375,140.9375,89536064.5625,138761705.8794702,875216.2309264011,6083122.25,215.0625,0.0,0.0,0.0,0.0,12830.0,9181.25,7.10774640233231,5.083676622427541,66.0,469.0,140.3404312893769,109.22512576246726,11958.740366637168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789704630712672,140.3404312893769,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,1444.875,345.5625,20.0,1238311.3373511904,963496.9739687655,2809027.1875,171893.5,919430.7911858974,1109478.6221359605,3628244.0,27452.75
2023-07-19 13:48:12,28438970.0,32.0,31.5,2317.5,5793.0,76.5,70.0,73.1984126984127,3.2495905511794776,184.0,60.0,120.0,61.96773353931867,1488513.562740394,23256.912798616206,229346.35887096773,559343.8813889576,2656868.0,1.0,28438948.5,458692.7177419354,737112.3907723256,2708609.0,120.5,28220565.0,462632.2131147541,727651.8899933407,2656868.0,1.0,0.0,0.0,0.0,0.0,640.0,630.0,11628.460794688614,11628.452003927592,60.0,194.0,64404.0,57.12020352991726,5483.031232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992063492063492,64404.0,0.0,0.0,0.0,0.0,0.0,0.0,33413.5,253.5,15.5,20.0,1276713.25,474523.25,1751236.5,802190.0,744327.7857142857,780659.8744132088,2339455.5,67453.0
2023-07-19 13:48:13,47.0,1.0,1.0,74.0,54.0,74.0,74.0,74.0,0.0,54.0,54.0,54.0,0.0,2723404.255319149,42553.19148936171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,21276.595744680853,21276.595744680853,54.0,74.0,64.0,10.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 13:48:17,51363457.0,27.0,26.0,1951.0,4692.0,79.0,66.0,72.25925925925925,6.495540308222835,314.0,66.0,180.46153846153845,123.6325917850115,129.33319499892696,1.0318620103783125,987758.7884615384,2087421.738776942,11172858.0,13.0,51363457.0,1975517.576923077,2636094.246061486,11220512.0,334.0,51041719.0,2041668.76,2631637.1560926144,11172858.0,44489.0,0.0,0.0,0.0,0.0,540.0,520.0,0.5256655524568762,0.5061964579214363,66.0,314.0,125.33962264150944,102.20418766966496,10445.695977216095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629628,125.33962264150944,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,13.0,20.0,3204245.0,1028157.8651455556,4288179.0,1822946.0,5196398.25,2189279.6657066653,8719595.0,2889063.0
2023-07-19 13:48:24,90182409.0,614.6666666666666,814.3333333333334,59720.333333333336,155118.66666666666,140.0,66.0,103.99240902682202,32.82362668919445,359.0,66.0,156.7360810208386,84.29003649076108,2385.209969241642,15.864740209487572,1568306.161350197,2399352.070432994,5979741.5,15.833333333333334,85116805.66666667,2653516.1448343787,2646957.839457701,6010089.333333333,161.33333333333334,90004652.66666667,3128019.0161362546,2576051.100230158,6023164.333333333,7689.166666666667,0.0,0.0,0.0,0.0,12293.333333333334,16286.666666666666,6.823920944802752,9.04081926468482,66.0,414.1666666666667,139.1961253011509,101.30945074727367,10891.922372314433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.284622009077627,139.1961253011509,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,981.6666666666666,460.5,20.0,139319854.16666666,92236.78608754743,284114.5,14863.833333333334,90468.90000000001,80220.90537425969,273793.5,3133.8333333333335
2023-07-19 13:48:28,90853648.5,118.0,132.5,8646.0,25113.0,79.0,66.0,73.10625248904819,6.4500644744949955,314.0,66.0,189.25301204819277,123.99549990926644,371.5057327566543,2.7566874727999218,413816.30796267895,1065520.8749182096,5873817.5,-51.5,89456648.5,849415.7198863636,1438991.5737196587,5919880.0,20.5,90377197.0,800739.9973723219,1376198.026172369,5873817.5,2.5,0.0,0.0,0.0,0.0,2360.0,2650.0,1.2985807986389355,1.458106674160986,66.0,314.0,133.86387240356083,106.87396821836239,11423.557523124708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0994424532058944,133.86387240356083,0.0,0.0,0.0,0.0,0.0,0.0,1908.5,507.0,66.0,20.0,2208239.15,1563378.896422415,4658789.5,406264.5,1318482.5916666666,923903.368084037,3592658.0,147192.5
2023-07-19 13:48:31,90096704.0,38.0,38.0,2755.0,7220.0,79.0,66.0,72.5,6.5,314.0,66.0,190.0,124.0,110.71437197081038,0.8435380721585553,1201289.3866666667,2682466.3429630324,16376930.000000002,21.0,89577909.0,2421024.567567568,3444998.5278376136,16423207.999999998,7709.0,89973114.0,2431705.783783784,3406561.131216063,16376930.000000002,951.0,0.0,0.0,0.0,0.0,760.0,760.0,0.4217690360792776,0.4217690360792776,66.0,314.0,131.25,105.64415506785028,11160.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131.25,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,19.0,20.0,2975522.0,4674625.328255678,11062374.0,3124.0,2184254625.0,3659988.758820645,11500936.0,100802.0
2023-07-19 13:48:48,90078421.0,679.8,1012.4,52266.6,206499.8,105.2,66.0,90.29399962451168,13.14188891165708,415.0,66.0,174.7404844445585,99.55046736803934,2872.5366170500747,18.78547829029166,2042086.1733899615,2889811.794904298,6575960.2,68.4,84042544.6,4105118.734935953,2924970.9417835074,6604352.6,239.2,89967847.8,3668309.7404433205,3011433.364332291,6614848.8,8951.2,0.0,0.0,0.0,0.0,13596.0,20248.0,7.54630569758609,11.239172592705572,66.0,434.2,140.99847787457514,100.17190446236023,10756.638946592715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5136630919420084,140.99847787457514,0.0,0.0,0.0,0.0,0.0,0.0,1933.6,536.4,561.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 13:48:50,90156015.0,296.0,399.0,22136.0,75934.0,79.0,66.0,74.78378378378379,6.085583918485245,314.0,66.0,190.3107769423559,123.99961055459852,1087.7809983061031,7.708858915292563,129907.67291066282,273064.9314702058,2961769.0,-90.0,88655917.0,300528.53220338986,376406.0110166088,3006561.0,48.0,90077288.0,226324.84422110557,333320.88848451484,2961769.0,2.0,0.0,0.0,0.0,0.0,5920.0,7980.0,3.283197466081437,4.425661449211126,66.0,314.0,141.10791366906474,110.02921068316763,12106.427203560894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347972972972973,141.10791366906474,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,200.0,20.0,576877.3333333334,595706.8945134754,1873583.0,132897.0,702493.5714285715,636596.4007087911,1706786.0,123277.0
2023-07-19 13:48:52,90125106.0,170.0,203.0,12533.0,38446.0,79.0,66.0,73.7235294117647,6.383805744111165,314.0,66.0,189.38916256157637,123.99849546516208,565.6470462292715,4.138691387503056,242271.79032258064,635201.2761382746,5050663.0,4.0,89726254.0,530924.5798816568,886674.3313467411,5095202.0,306.0,90079785.0,445939.5297029703,810269.0672101066,5050663.0,4.0,0.0,0.0,0.0,0.0,3400.0,4060.0,1.886266852213189,2.252424535289867,66.0,314.0,136.67292225201072,108.1896371090481,11704.99757778752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941176470588235,136.67292225201072,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,101.0,20.0,1665179.6,1158423.7621817156,3860508.0,358180.0,1423083.5384615385,950755.8320878276,2974929.0,16486.0
2023-07-19 13:48:54,90180562.2,884.4,819.6,130948.2,131350.4,194.0,66.0,134.7609293983138,61.84394446777666,224.4,66.0,128.08782769061102,51.57917773963935,2913.2308272721543,18.925478775500245,1853486.2361244229,2803236.8674209425,6674027.2,13.6,84086391.0,3116068.991017523,3062596.9501840016,6717326.4,50088.6,90096849.2,3709280.929762387,2988906.599669629,6700515.4,58970.2,0.0,0.0,0.0,0.0,17688.0,16392.0,9.822654627183677,9.102824148316571,66.0,335.0,141.1941931061879,100.09858742875821,10769.888994001154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064373179271921,141.1941931061879,0.0,0.0,0.0,0.0,0.0,0.0,1548.8,1554.0,573.0,20.0,0.0,0.0,0.0,0.0,155486.4,107843.6,263330.0,47642.8
2023-07-19 13:48:55,92323115.0,77.0,81.0,5608.5,15390.0,79.0,66.0,72.79155362633388,6.491026118786935,314.0,66.0,190.0,124.0,227.42668576105174,1.7112403623048378,635681.1969298245,1525157.3709821333,5772676.5,9.5,88756192.0,791335389.0572916,1995938.1339150127,5817514.5,332.5,91966704.0,1253165.1027082268,1955616.392001173,5772676.5,19416.0,0.0,0.0,0.0,0.0,1540.0,1620.0,0.8339620339605278,0.8772783283443102,66.0,314.0,132.66988968202466,106.33904083891211,11308.161915917692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0448544040513656,132.66988968202466,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,40.5,20.0,1748176.8333333333,784821.2795834618,2637995.5,537516.5,1443344.738095238,1584331.1988761257,5317283.0,83324.5
2023-07-19 13:48:56,90470348.0,408.0,283.0,77520.0,21316.0,314.0,66.0,190.0,124.0,79.0,66.0,75.32155477031802,5.852044587256704,1092.468440598902,7.637861633957681,131116.4463768116,295231.2073071861,2554464.0,5.0,90470348.0,222285.8673218673,360370.6499795184,2554464.0,5.0,89098866.0,315953.42553191487,422411.6135530936,2599380.0,259.0,0.0,0.0,0.0,0.0,8160.0,5660.0,4.509764901092234,3.1280967328654468,66.0,314.0,143.03328509406657,110.78339796862362,12272.96126547444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936274509803921,143.03328509406657,0.0,0.0,0.0,0.0,0.0,0.0,507.0,3081.0,204.0,20.0,947230.8,590598.3461261638,1435662.0,4025.0,582582.5,554295.32569872,1947541.0,34341.0
2023-07-19 13:49:00,90500272.0,191.0,228.0,14088.0,43320.0,79.0,66.0,73.75916230366492,6.376873081144805,314.0,66.0,190.0,124.0,634.340634909915,4.629820339103511,216507.82775119616,527861.4283412939,4259168.0,10.0,89505690.0,471082.5789473684,731753.5524520257,4303382.0,333.0,90455360.0,398481.7621145375,666597.8824037004,4259168.0,14.0,0.0,0.0,0.0,0.0,3820.0,4560.0,2.110490894436207,2.5193294446673047,66.0,314.0,137.01193317422434,108.33776560666504,11737.071456644697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193717277486911,137.01193317422434,0.0,0.0,0.0,0.0,0.0,0.0,2846.0,507.0,114.0,20.0,961565.8888888888,734945.883432159,2473270.0,2349.0,993327.7692307692,525970.0879262057,1657223.0,81663.0
2023-07-19 13:49:01,90169871.0,123.0,113.0,23246.0,8238.0,314.0,66.0,188.9918699186992,123.99590184251728,79.0,66.0,72.90265486725664,6.487516401356882,349.16319221528,2.6172822183587243,383701.57872340427,941380.7860578249,5709046.0,6.0,90169871.0,739097.3032786886,1203821.2628758466,5709046.0,6.0,85776155.0,765858.5267857143,1245641.4218278695,5755099.0,270.0,0.0,0.0,0.0,0.0,2460.0,2260.0,1.3640920036361148,1.2531902147226095,66.0,314.0,133.40677966101694,106.75444953916008,11396.512496409076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91869918699187,133.40677966101694,0.0,0.0,0.0,0.0,0.0,0.0,507.0,1481.0,61.0,20.0,1966726.5,1063209.2588252558,4529940.0,806573.0,1461886.6153846155,507391.939181982,2258623.0,841268.0
2023-07-19 13:49:06,90504329.0,52.0,52.0,3770.0,9880.0,79.0,66.0,72.5,6.5,314.0,66.0,190.0,124.0,150.82151484709644,1.1491163035969252,878682.8058252428,1838343.0818796733,6110478.0,4.0,85084812.0,1668329.6470588236,2277539.564792896,6154949.0,485.0,90276522.0,1770127.8823529412,2292685.071258671,6110478.0,4.0,0.0,0.0,0.0,0.0,1040.0,1040.0,0.5745581517984626,0.5745581517984626,66.0,314.0,131.25,105.64415506785028,11160.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131.25,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,26.0,20.0,1129679.25,789816.9520032395,2430521.0,299368.0,989267.7,820045.7931982885,2222307.0,106204.0
2023-07-19 13:49:33,90385566.0,163.0,163.0,10758.0,27280.5,66.0,66.0,66.0,0.0,212.0,134.0,167.34151313802477,32.588502685245864,420.843878545218,3.6067441566976175,278963.0923732918,484444.28213246865,3270199.5,7.5,89450118.5,553855.7394220846,572721.9501121063,3282329.5,63.0,89944193.0,556806.2394220845,572871.1138661174,3282368.0,141.0,0.0,0.0,0.0,0.0,3260.0,3260.0,1.8033720783488085,1.8033720783488085,66.0,212.0,116.67075656901238,55.67345259092055,3100.0082428298365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.67075656901238,0.0,0.0,0.0,998.6428571428572,9.839285714285715,292.3630162531374,3104.5,507.0,0.0,20.0,946870.4583333333,579785.7974510947,1800545.5,171459.0,438549070.7222222,495051.65594810393,1895351.0,130022.5
2023-07-19 13:49:36,90888142.5,134.0,134.0,8844.0,22258.0,66.0,66.0,66.0,0.0,233.5,133.0,166.09974937343358,33.770589665406135,342.2005234929004,2.948677392347528,340423.88508802693,581909.4805986534,3139241.5,8.5,89896485.0,675951.6395861602,681281.4691414048,3151322.0,12304.5,89982398.0,676547.3396087743,677109.084205954,3151296.5,12380.5,0.0,0.0,0.0,0.0,2680.0,2680.0,1.474338696173764,1.474338696173764,66.0,233.5,116.04987468671679,55.45463351035099,3075.33703282852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.04987468671679,0.0,0.0,0.0,662.3552036199095,6.626696832579185,324.47831541873427,3098.0,507.0,0.0,20.0,1035128.634920635,637142.831077297,1929742.5,134487.5,709663.794117647,569125.4342285057,1802307.0,96624.0
2023-07-19 13:49:38,90083373.375,1051.0,1074.75,161666.25,166076.625,265.0,66.0,126.37808164702774,49.08383735866001,323.75,66.0,152.822040118575,78.87451818174839,3637.948998640737,23.595953937702173,51747.43182791145,90196.0081216397,878169.25,-14.0,89949061.75,119061.42962445584,126179.18887199981,921022.375,124.625,89929955.25,96586.75828586519,112940.54052733343,895728.875,37.875,0.0,0.0,0.0,0.0,21020.0,21495.0,11.666121921056517,11.929832016645655,66.0,500.0,151.83695353168903,113.64613421642804,12918.781084189239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1974784560858924,151.83695353168903,0.0,0.0,0.0,6.5,0.5,41.81220530436069,1345.25,1480.625,716.875,20.0,75340.83333333333,47153.36728258975,132976.125,17475.125,72107.875,42028.48105383667,149023.375,25355.5
2023-07-19 13:49:39,91125517.0,320.3333333333333,443.6666666666667,24062.666666666668,84834.0,83.33333333333333,66.0,74.75176057218671,6.044622346385618,479.3333333333333,66.0,190.9754625749123,124.8676741941577,1202.3674448231357,8.433326563392653,145394.2713841477,364470.98183298885,3031853.3333333335,2.0,89701227.66666667,323111.1960611096,502214.6927009124,3090202.6666666665,226.0,91081344.0,261433.38591225608,462860.7979469833,3031853.3333333335,2.0,0.0,0.0,0.0,0.0,6406.666666666667,8873.333333333334,3.5336560404191197,4.899670522973531,66.0,479.3333333333333,140.9230865308753,110.444447559642,12201.4765357561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3317525849103302,140.9230865308753,0.0,0.0,0.0,0.0,0.0,0.0,710.6666666666666,507.0,224.0,20.0,679337189.1904762,573751.4649586895,1833151.3333333333,214292.0,837625.0222222223,625836.6534697277,1976228.6666666667,53607.0
2023-07-19 13:49:40,90255950.0,169.0,199.0,12447.5,37810.0,79.0,66.0,73.46298151001541,6.396372229908376,314.0,66.0,190.0,124.0,557.3925848549266,4.081189101763432,279055.4304663631,713707.1997473411,4879670.0,3.0,89406483.5,586204.8467977989,975191.8178139437,4924440.0,279.5,90209577.0,532479.5615116591,918323.9303696032,4879670.0,3.0,0.0,0.0,0.0,0.0,3380.0,3980.0,1.8740312156443504,2.207157886119081,66.0,314.0,135.62517984407936,107.68133714138172,11596.814219955722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148151001540832,135.62517984407936,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,99.5,20.0,1718156.3333333333,971749.828360277,2772607.0,274440.5,1196608.0909090908,873055.8574196256,2653574.0,37508.5
2023-07-19 13:49:42,90394419.0,62.0,64.0,4508.0,12160.0,79.0,66.0,72.70967741935483,6.496617225896313,314.0,66.0,190.0,124.0,184.3919147265054,1.393891364023259,723155352.0,1583716.527942686,5877548.0,19.0,85878695.0,1407847.4590163934,2009759.267595268,5922608.0,331.0,89868583.0,1426485.4444444445,1995363.942902964,5877548.0,36603.0,0.0,0.0,0.0,0.0,1240.0,1280.0,0.685883052138429,0.7080083118848299,66.0,314.0,132.28571428571428,106.15643272367802,11269.18820861678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,132.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,32.0,20.0,1973346.1666666667,1588867.5255179307,3890712.0,154428.0,1631047.0,1724742.9049489086,5709432.0,20446.0
2023-07-19 13:49:43,90270103.5,98.0,103.5,7144.0,19603.0,79.0,66.0,72.88700564971751,6.48824596178042,314.0,66.0,189.51181102362204,123.99807796636394,296.2379860441242,2.231732514129907,472366.4335908948,1200344.4451365913,5670272.5,8.5,86003553.5,925477.3248418248,1569762.974122323,5738208.5,342.5,89922003.0,926076.1173397629,1553970.0830547088,5670272.5,233.5,0.0,0.0,0.0,0.0,1960.0,2070.0,1.0854205774756398,1.1463119366542671,66.0,314.0,132.63625678119348,106.28233430798468,11296.010155701762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0509561060408519,132.63625678119348,0.0,0.0,0.0,0.0,0.0,0.0,501.0,507.0,52.0,20.0,2269327.845238095,1306561.9262105534,3916097.0,437064.0,1640800.3863636362,1407396.29156507,4882568.5,51469.0
2023-07-19 13:49:54,90025063.25,1082.0,1033.25,189434.0,132509.75,261.75,66.0,144.5827988335715,63.5400937214538,265.0,66.0,134.5744536613257,64.78817418073099,3576.182652504471,23.49643903353563,47343.607374034334,80019.405557206,1110491.0,-48.25,89989230.0,105423.99475659941,111787.22743293292,1142456.25,87.25,89689754.5,90454.26834659025,102647.7954071478,1154062.75,35.0,0.0,0.0,0.0,0.0,21640.0,20665.0,12.019102537749003,11.477336495786629,66.0,438.0,150.63487516752156,113.27845498048634,12834.2121362374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1197374533725228,150.63487516752156,0.0,0.0,0.0,0.0,0.0,0.0,1806.5,1825.25,699.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 13:49:55,90485663.5,240.5,184.0,45542.5,13698.0,242.5,66.0,154.38052631578944,88.24986260372589,77.0,66.0,72.50552486187846,5.340537130038129,654.0712070575669,4.686923525826586,4163157.05861244,6790098.33792955,16528117.0,24.0,75462873.0,6130753.403797468,7488090.865556305,16549848.5,181.5,89957563.0,9134451.32797784,7507617.3744031545,16550293.5,22306.0,0.0,0.0,0.0,0.0,4810.0,3680.0,2.6553626992012616,2.031560826625325,66.0,242.5,117.34976105137396,77.00260631740251,6997.563279455698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8810526315789473,117.34976105137396,0.0,0.0,0.0,0.0,0.0,0.0,504.0,1927.0,120.5,20.0,383953.75,291489.82169998233,845145.0,103470.0,379937.5,357549.1806136605,1003473.0,6636.0
